animal,timestamp,lon,lat,datetime_utc,datetime_hst,month,year,season,tod,nearest_island,w_l_ward,date,Date,moon.phase,MEI,Periodmei,Periodmeifull
MdTag013,5/24/2012 3:00,-155.9292,19.05763,5/24/2012 3:00,5/23/2012 17:00,5,2012,spring,Day,Hawai'i,leeward,5/24/2012 3:00,5/24/2012,1st Quarter,-0.4,Neutral,Neutral
MdTag013,5/24/2012 7:00,-155.961,19.1025,5/24/2012 7:00,5/23/2012 21:00,5,2012,spring,Night,Hawai'i,leeward,5/24/2012 7:00,5/24/2012,1st Quarter,-0.4,Neutral,Neutral
MdTag013,5/24/2012 11:00,-155.9809,19.07225,5/24/2012 11:00,5/24/2012 1:00,5,2012,spring,Night,Hawai'i,leeward,5/24/2012 11:00,5/24/2012,1st Quarter,-0.4,Neutral,Neutral
MdTag013,5/24/2012 15:00,-155.9955,19.04074,5/24/2012 15:00,5/24/2012 5:00,5,2012,spring,Night,Hawai'i,leeward,5/24/2012 15:00,5/24/2012,1st Quarter,-0.4,Neutral,Neutral
MdTag013,5/24/2012 19:00,-155.9729,19.03479,5/24/2012 19:00,5/24/2012 9:00,5,2012,spring,Day,Hawai'i,leeward,5/24/2012 19:00,5/24/2012,1st Quarter,-0.4,Neutral,Neutral
MdTag013,5/24/2012 23:00,-155.9377,19.0733,5/24/2012 23:00,5/24/2012 13:00,5,2012,spring,Day,Hawai'i,leeward,5/24/2012 23:00,5/24/2012,1st Quarter,-0.4,Neutral,Neutral
MdTag013,5/25/2012 3:00,-155.9321,19.06981,5/25/2012 3:00,5/24/2012 17:00,5,2012,spring,Day,Hawai'i,leeward,5/25/2012 3:00,5/25/2012,1st Quarter,-0.4,Neutral,Neutral
MdTag013,5/25/2012 7:00,-155.9365,19.05776,5/25/2012 7:00,5/24/2012 21:00,5,2012,spring,Night,Hawai'i,leeward,5/25/2012 7:00,5/25/2012,1st Quarter,-0.4,Neutral,Neutral
MdTag013,5/25/2012 11:00,-155.9842,19.04476,5/25/2012 11:00,5/25/2012 1:00,5,2012,spring,Night,Hawai'i,leeward,5/25/2012 11:00,5/25/2012,1st Quarter,-0.4,Neutral,Neutral
MdTag013,5/25/2012 15:00,-156.0125,19.0306,5/25/2012 15:00,5/25/2012 5:00,5,2012,spring,Night,Hawai'i,leeward,5/25/2012 15:00,5/25/2012,1st Quarter,-0.4,Neutral,Neutral
MdTag013,5/25/2012 19:00,-155.9299,19.04543,5/25/2012 19:00,5/25/2012 9:00,5,2012,spring,Day,Hawai'i,leeward,5/25/2012 19:00,5/25/2012,1st Quarter,-0.4,Neutral,Neutral
MdTag013,5/25/2012 23:00,-155.8855,19.0205,5/25/2012 23:00,5/25/2012 13:00,5,2012,spring,Day,Hawai'i,leeward,5/25/2012 23:00,5/25/2012,1st Quarter,-0.4,Neutral,Neutral
MdTag013,5/26/2012 3:00,-155.9148,19.03036,5/26/2012 3:00,5/25/2012 17:00,5,2012,spring,Day,Hawai'i,leeward,5/26/2012 3:00,5/26/2012,1st Quarter,-0.4,Neutral,Neutral
MdTag013,5/26/2012 7:00,-155.9747,19.09726,5/26/2012 7:00,5/25/2012 21:00,5,2012,spring,Night,Hawai'i,leeward,5/26/2012 7:00,5/26/2012,1st Quarter,-0.4,Neutral,Neutral
MdTag013,5/26/2012 11:00,-155.9837,19.10785,5/26/2012 11:00,5/26/2012 1:00,5,2012,spring,Night,Hawai'i,leeward,5/26/2012 11:00,5/26/2012,1st Quarter,-0.4,Neutral,Neutral
MdTag013,5/26/2012 15:00,-155.978,19.12244,5/26/2012 15:00,5/26/2012 5:00,5,2012,spring,Night,Hawai'i,leeward,5/26/2012 15:00,5/26/2012,1st Quarter,-0.4,Neutral,Neutral
MdTag013,5/26/2012 19:00,-155.9487,19.17813,5/26/2012 19:00,5/26/2012 9:00,5,2012,spring,Day,Hawai'i,leeward,5/26/2012 19:00,5/26/2012,1st Quarter,-0.4,Neutral,Neutral
MdTag013,5/26/2012 23:00,-155.9236,19.20953,5/26/2012 23:00,5/26/2012 13:00,5,2012,spring,Day,Hawai'i,leeward,5/26/2012 23:00,5/26/2012,1st Quarter,-0.4,Neutral,Neutral
MdTag013,5/27/2012 3:00,-155.9328,19.17832,5/27/2012 3:00,5/26/2012 17:00,5,2012,spring,Day,Hawai'i,leeward,5/27/2012 3:00,5/27/2012,1st Quarter,-0.4,Neutral,Neutral
MdTag013,5/27/2012 7:00,-155.9527,19.21931,5/27/2012 7:00,5/26/2012 21:00,5,2012,spring,Night,Hawai'i,leeward,5/27/2012 7:00,5/27/2012,1st Quarter,-0.4,Neutral,Neutral
MdTag013,5/27/2012 11:00,-155.9425,19.23714,5/27/2012 11:00,5/27/2012 1:00,5,2012,spring,Night,Hawai'i,leeward,5/27/2012 11:00,5/27/2012,1st Quarter,-0.4,Neutral,Neutral
MdTag013,5/27/2012 15:00,-155.9257,19.23178,5/27/2012 15:00,5/27/2012 5:00,5,2012,spring,Night,Hawai'i,leeward,5/27/2012 15:00,5/27/2012,1st Quarter,-0.4,Neutral,Neutral
MdTag013,5/27/2012 19:00,-155.9108,19.26102,5/27/2012 19:00,5/27/2012 9:00,5,2012,spring,Day,Hawai'i,leeward,5/27/2012 19:00,5/27/2012,1st Quarter,-0.4,Neutral,Neutral
MdTag013,5/27/2012 23:00,-155.9099,19.29257,5/27/2012 23:00,5/27/2012 13:00,5,2012,spring,Day,Hawai'i,leeward,5/27/2012 23:00,5/27/2012,1st Quarter,-0.4,Neutral,Neutral
MdTag013,5/28/2012 3:00,-155.9209,19.31937,5/28/2012 3:00,5/27/2012 17:00,5,2012,spring,Day,Hawai'i,leeward,5/28/2012 3:00,5/28/2012,1st Quarter,-0.4,Neutral,Neutral
MdTag013,5/28/2012 7:00,-155.9306,19.33072,5/28/2012 7:00,5/27/2012 21:00,5,2012,spring,Night,Hawai'i,leeward,5/28/2012 7:00,5/28/2012,1st Quarter,-0.4,Neutral,Neutral
MdTag013,5/28/2012 11:00,-155.9291,19.31576,5/28/2012 11:00,5/28/2012 1:00,5,2012,spring,Night,Hawai'i,leeward,5/28/2012 11:00,5/28/2012,1st Quarter,-0.4,Neutral,Neutral
MdTag013,5/28/2012 15:00,-155.9282,19.28105,5/28/2012 15:00,5/28/2012 5:00,5,2012,spring,Night,Hawai'i,leeward,5/28/2012 15:00,5/28/2012,1st Quarter,-0.4,Neutral,Neutral
MdTag013,5/28/2012 19:00,-155.9362,19.21603,5/28/2012 19:00,5/28/2012 9:00,5,2012,spring,Day,Hawai'i,leeward,5/28/2012 19:00,5/28/2012,1st Quarter,-0.4,Neutral,Neutral
MdTag013,5/28/2012 23:00,-155.9531,19.13846,5/28/2012 23:00,5/28/2012 13:00,5,2012,spring,Day,Hawai'i,leeward,5/28/2012 23:00,5/28/2012,1st Quarter,-0.4,Neutral,Neutral
MdTag013,5/29/2012 3:00,-155.9862,19.06621,5/29/2012 3:00,5/28/2012 17:00,5,2012,spring,Day,Hawai'i,leeward,5/29/2012 3:00,5/29/2012,1st Quarter,-0.4,Neutral,Neutral
MdTag013,5/29/2012 7:00,-156.027,18.9919,5/29/2012 7:00,5/28/2012 21:00,5,2012,spring,Night,Hawai'i,leeward,5/29/2012 7:00,5/29/2012,1st Quarter,-0.4,Neutral,Neutral
MdTag013,5/29/2012 11:00,-156.049,18.90059,5/29/2012 11:00,5/29/2012 1:00,5,2012,spring,Night,Hawai'i,leeward,5/29/2012 11:00,5/29/2012,1st Quarter,-0.4,Neutral,Neutral
MdTag013,5/29/2012 15:00,-156.1157,18.8384,5/29/2012 15:00,5/29/2012 5:00,5,2012,spring,Night,Hawai'i,leeward,5/29/2012 15:00,5/29/2012,1st Quarter,-0.4,Neutral,Neutral
MdTag013,5/29/2012 19:00,-156.2087,18.91187,5/29/2012 19:00,5/29/2012 9:00,5,2012,spring,Day,Hawai'i,leeward,5/29/2012 19:00,5/29/2012,1st Quarter,-0.4,Neutral,Neutral
MdTag013,5/29/2012 23:00,-156.1851,18.94862,5/29/2012 23:00,5/29/2012 13:00,5,2012,spring,Day,Hawai'i,leeward,5/29/2012 23:00,5/29/2012,1st Quarter,-0.4,Neutral,Neutral
MdTag013,5/30/2012 3:00,-156.1285,18.91796,5/30/2012 3:00,5/29/2012 17:00,5,2012,spring,Day,Hawai'i,leeward,5/30/2012 3:00,5/30/2012,1st Quarter,-0.4,Neutral,Neutral
MdTag013,5/30/2012 7:00,-156.1184,18.83238,5/30/2012 7:00,5/29/2012 21:00,5,2012,spring,Night,Hawai'i,leeward,5/30/2012 7:00,5/30/2012,1st Quarter,-0.4,Neutral,Neutral
MdTag013,5/30/2012 11:00,-156.1365,18.80816,5/30/2012 11:00,5/30/2012 1:00,5,2012,spring,Night,Hawai'i,leeward,5/30/2012 11:00,5/30/2012,1st Quarter,-0.4,Neutral,Neutral
MdTag013,5/30/2012 15:00,-156.1488,18.81858,5/30/2012 15:00,5/30/2012 5:00,5,2012,spring,Night,Hawai'i,leeward,5/30/2012 15:00,5/30/2012,1st Quarter,-0.4,Neutral,Neutral
MdTag013,5/30/2012 19:00,-156.1494,18.84535,5/30/2012 19:00,5/30/2012 9:00,5,2012,spring,Day,Hawai'i,leeward,5/30/2012 19:00,5/30/2012,1st Quarter,-0.4,Neutral,Neutral
MdTag013,5/30/2012 23:00,-156.1499,18.86448,5/30/2012 23:00,5/30/2012 13:00,5,2012,spring,Day,Hawai'i,leeward,5/30/2012 23:00,5/30/2012,1st Quarter,-0.4,Neutral,Neutral
MdTag013,5/31/2012 3:00,-156.1872,18.93301,5/31/2012 3:00,5/30/2012 17:00,5,2012,spring,Day,Hawai'i,leeward,5/31/2012 3:00,5/31/2012,1st Quarter,-0.4,Neutral,Neutral
MdTag013,5/31/2012 7:00,-156.1417,18.88369,5/31/2012 7:00,5/30/2012 21:00,5,2012,spring,Night,Hawai'i,leeward,5/31/2012 7:00,5/31/2012,1st Quarter,-0.4,Neutral,Neutral
MdTag013,5/31/2012 11:00,-156.1219,18.85507,5/31/2012 11:00,5/31/2012 1:00,5,2012,spring,Night,Hawai'i,leeward,5/31/2012 11:00,5/31/2012,1st Quarter,-0.4,Neutral,Neutral
MdTag013,5/31/2012 15:00,-156.1155,18.8519,5/31/2012 15:00,5/31/2012 5:00,5,2012,spring,Night,Hawai'i,leeward,5/31/2012 15:00,5/31/2012,1st Quarter,-0.4,Neutral,Neutral
MdTag013,5/31/2012 19:00,-156.1108,18.8664,5/31/2012 19:00,5/31/2012 9:00,5,2012,spring,Day,Hawai'i,leeward,5/31/2012 19:00,5/31/2012,1st Quarter,-0.4,Neutral,Neutral
MdTag013,5/31/2012 23:00,-156.106,18.92158,5/31/2012 23:00,5/31/2012 13:00,5,2012,spring,Day,Hawai'i,leeward,5/31/2012 23:00,5/31/2012,1st Quarter,-0.4,Neutral,Neutral
MdTag013,6/1/2012 3:00,-156.1456,19.00063,6/1/2012 3:00,5/31/2012 17:00,6,2012,spring,Day,Hawai'i,leeward,6/1/2012 3:00,6/1/2012,Full Moon,-0.1,Neutral,Neutral
MdTag013,6/1/2012 7:00,-156.1371,19.02184,6/1/2012 7:00,5/31/2012 21:00,6,2012,spring,Night,Hawai'i,leeward,6/1/2012 7:00,6/1/2012,Full Moon,-0.1,Neutral,Neutral
MdTag013,6/1/2012 11:00,-156.0833,19.03122,6/1/2012 11:00,6/1/2012 1:00,6,2012,spring,Night,Hawai'i,leeward,6/1/2012 11:00,6/1/2012,Full Moon,-0.1,Neutral,Neutral
MdTag013,6/1/2012 15:00,-156.0567,19.07201,6/1/2012 15:00,6/1/2012 5:00,6,2012,spring,Night,Hawai'i,leeward,6/1/2012 15:00,6/1/2012,Full Moon,-0.1,Neutral,Neutral
MdTag013,6/1/2012 19:00,-156.0276,19.12017,6/1/2012 19:00,6/1/2012 9:00,6,2012,spring,Day,Hawai'i,leeward,6/1/2012 19:00,6/1/2012,Full Moon,-0.1,Neutral,Neutral
MdTag013,6/1/2012 23:00,-155.9795,19.15704,6/1/2012 23:00,6/1/2012 13:00,6,2012,spring,Day,Hawai'i,leeward,6/1/2012 23:00,6/1/2012,Full Moon,-0.1,Neutral,Neutral
MdTag013,6/2/2012 3:00,-155.9517,19.20489,6/2/2012 3:00,6/1/2012 17:00,6,2012,spring,Day,Hawai'i,leeward,6/2/2012 3:00,6/2/2012,Full Moon,-0.1,Neutral,Neutral
MdTag013,6/2/2012 7:00,-155.9776,19.24527,6/2/2012 7:00,6/1/2012 21:00,6,2012,spring,Night,Hawai'i,leeward,6/2/2012 7:00,6/2/2012,Full Moon,-0.1,Neutral,Neutral
MdTag013,6/2/2012 11:00,-155.9908,19.23901,6/2/2012 11:00,6/2/2012 1:00,6,2012,spring,Night,Hawai'i,leeward,6/2/2012 11:00,6/2/2012,Full Moon,-0.1,Neutral,Neutral
MdTag013,6/2/2012 15:00,-155.9836,19.21416,6/2/2012 15:00,6/2/2012 5:00,6,2012,spring,Night,Hawai'i,leeward,6/2/2012 15:00,6/2/2012,Full Moon,-0.1,Neutral,Neutral
MdTag013,6/2/2012 19:00,-155.9593,19.15461,6/2/2012 19:00,6/2/2012 9:00,6,2012,spring,Day,Hawai'i,leeward,6/2/2012 19:00,6/2/2012,Full Moon,-0.1,Neutral,Neutral
MdTag013,6/2/2012 23:00,-155.9279,19.14534,6/2/2012 23:00,6/2/2012 13:00,6,2012,spring,Day,Hawai'i,leeward,6/2/2012 23:00,6/2/2012,Full Moon,-0.1,Neutral,Neutral
MdTag013,6/3/2012 3:00,-155.9528,19.11518,6/3/2012 3:00,6/2/2012 17:00,6,2012,spring,Day,Hawai'i,leeward,6/3/2012 3:00,6/3/2012,Full Moon,-0.1,Neutral,Neutral
MdTag013,6/3/2012 7:00,-155.9433,19.05648,6/3/2012 7:00,6/2/2012 21:00,6,2012,spring,Night,Hawai'i,leeward,6/3/2012 7:00,6/3/2012,Full Moon,-0.1,Neutral,Neutral
MdTag013,6/3/2012 11:00,-155.9251,19.02958,6/3/2012 11:00,6/3/2012 1:00,6,2012,spring,Night,Hawai'i,leeward,6/3/2012 11:00,6/3/2012,Full Moon,-0.1,Neutral,Neutral
MdTag013,6/3/2012 15:00,-155.9515,19.05169,6/3/2012 15:00,6/3/2012 5:00,6,2012,spring,Night,Hawai'i,leeward,6/3/2012 15:00,6/3/2012,Full Moon,-0.1,Neutral,Neutral
MdTag013,6/3/2012 19:00,-155.9789,19.09963,6/3/2012 19:00,6/3/2012 9:00,6,2012,spring,Day,Hawai'i,leeward,6/3/2012 19:00,6/3/2012,Full Moon,-0.1,Neutral,Neutral
MdTag013,6/3/2012 23:00,-155.9523,19.12415,6/3/2012 23:00,6/3/2012 13:00,6,2012,spring,Day,Hawai'i,leeward,6/3/2012 23:00,6/3/2012,Full Moon,-0.1,Neutral,Neutral
MdTag013,6/4/2012 3:00,-155.9278,19.1279,6/4/2012 3:00,6/3/2012 17:00,6,2012,spring,Day,Hawai'i,leeward,6/4/2012 3:00,6/4/2012,Full Moon,-0.1,Neutral,Neutral
MdTag013,6/4/2012 7:00,-155.9183,19.18184,6/4/2012 7:00,6/3/2012 21:00,6,2012,spring,Night,Hawai'i,leeward,6/4/2012 7:00,6/4/2012,Full Moon,-0.1,Neutral,Neutral
MdTag013,6/4/2012 11:00,-155.9288,19.19661,6/4/2012 11:00,6/4/2012 1:00,6,2012,spring,Night,Hawai'i,leeward,6/4/2012 11:00,6/4/2012,Full Moon,-0.1,Neutral,Neutral
MdTag013,6/4/2012 15:00,-155.9557,19.24594,6/4/2012 15:00,6/4/2012 5:00,6,2012,spring,Night,Hawai'i,leeward,6/4/2012 15:00,6/4/2012,Full Moon,-0.1,Neutral,Neutral
MdTag013,6/4/2012 19:00,-155.9151,19.27256,6/4/2012 19:00,6/4/2012 9:00,6,2012,spring,Day,Hawai'i,leeward,6/4/2012 19:00,6/4/2012,Full Moon,-0.1,Neutral,Neutral
MdTag013,6/4/2012 23:00,-155.9226,19.24202,6/4/2012 23:00,6/4/2012 13:00,6,2012,spring,Day,Hawai'i,leeward,6/4/2012 23:00,6/4/2012,Full Moon,-0.1,Neutral,Neutral
MdTag013,6/5/2012 3:00,-155.9557,19.20017,6/5/2012 3:00,6/4/2012 17:00,6,2012,spring,Day,Hawai'i,leeward,6/5/2012 3:00,6/5/2012,Full Moon,-0.1,Neutral,Neutral
MdTag013,6/5/2012 7:00,-155.9706,19.17155,6/5/2012 7:00,6/4/2012 21:00,6,2012,spring,Night,Hawai'i,leeward,6/5/2012 7:00,6/5/2012,Full Moon,-0.1,Neutral,Neutral
MdTag013,6/5/2012 11:00,-155.9533,19.1839,6/5/2012 11:00,6/5/2012 1:00,6,2012,spring,Night,Hawai'i,leeward,6/5/2012 11:00,6/5/2012,Full Moon,-0.1,Neutral,Neutral
MdTag013,6/5/2012 15:00,-155.9249,19.21099,6/5/2012 15:00,6/5/2012 5:00,6,2012,spring,Night,Hawai'i,leeward,6/5/2012 15:00,6/5/2012,Full Moon,-0.1,Neutral,Neutral
MdTag013,6/5/2012 19:00,-155.9102,19.22981,6/5/2012 19:00,6/5/2012 9:00,6,2012,spring,Day,Hawai'i,leeward,6/5/2012 19:00,6/5/2012,Full Moon,-0.1,Neutral,Neutral
MdTag013,6/5/2012 23:00,-155.9215,19.26719,6/5/2012 23:00,6/5/2012 13:00,6,2012,spring,Day,Hawai'i,leeward,6/5/2012 23:00,6/5/2012,Full Moon,-0.1,Neutral,Neutral
MdTag013,6/6/2012 3:00,-155.9303,19.34984,6/6/2012 3:00,6/5/2012 17:00,6,2012,spring,Day,Hawai'i,leeward,6/6/2012 3:00,6/6/2012,Full Moon,-0.1,Neutral,Neutral
MdTag013,6/6/2012 7:00,-155.9336,19.42388,6/6/2012 7:00,6/5/2012 21:00,6,2012,spring,Night,Hawai'i,leeward,6/6/2012 7:00,6/6/2012,Full Moon,-0.1,Neutral,Neutral
MdTag013,6/6/2012 11:00,-155.9273,19.4186,6/6/2012 11:00,6/6/2012 1:00,6,2012,spring,Night,Hawai'i,leeward,6/6/2012 11:00,6/6/2012,Full Moon,-0.1,Neutral,Neutral
MdTag013,6/6/2012 15:00,-155.9278,19.43093,6/6/2012 15:00,6/6/2012 5:00,6,2012,spring,Night,Hawai'i,leeward,6/6/2012 15:00,6/6/2012,Full Moon,-0.1,Neutral,Neutral
MdTag013,6/6/2012 19:00,-155.9386,19.40293,6/6/2012 19:00,6/6/2012 9:00,6,2012,spring,Day,Hawai'i,leeward,6/6/2012 19:00,6/6/2012,Full Moon,-0.1,Neutral,Neutral
MdTag013,6/6/2012 23:00,-155.9465,19.39395,6/6/2012 23:00,6/6/2012 13:00,6,2012,spring,Day,Hawai'i,leeward,6/6/2012 23:00,6/6/2012,Full Moon,-0.1,Neutral,Neutral
MdTag013,6/7/2012 3:00,-155.9458,19.40732,6/7/2012 3:00,6/6/2012 17:00,6,2012,spring,Day,Hawai'i,leeward,6/7/2012 3:00,6/7/2012,Full Moon,-0.1,Neutral,Neutral
MdTag013,6/7/2012 7:00,-155.9525,19.39335,6/7/2012 7:00,6/6/2012 21:00,6,2012,spring,Night,Hawai'i,leeward,6/7/2012 7:00,6/7/2012,Full Moon,-0.1,Neutral,Neutral
MdTag013,6/7/2012 11:00,-155.9567,19.36882,6/7/2012 11:00,6/7/2012 1:00,6,2012,spring,Night,Hawai'i,leeward,6/7/2012 11:00,6/7/2012,Full Moon,-0.1,Neutral,Neutral
MdTag013,6/7/2012 15:00,-155.9381,19.33382,6/7/2012 15:00,6/7/2012 5:00,6,2012,spring,Night,Hawai'i,leeward,6/7/2012 15:00,6/7/2012,Full Moon,-0.1,Neutral,Neutral
MdTag013,6/7/2012 19:00,-155.921,19.2817,6/7/2012 19:00,6/7/2012 9:00,6,2012,spring,Day,Hawai'i,leeward,6/7/2012 19:00,6/7/2012,Full Moon,-0.1,Neutral,Neutral
MdTag013,6/7/2012 23:00,-155.9545,19.30375,6/7/2012 23:00,6/7/2012 13:00,6,2012,spring,Day,Hawai'i,leeward,6/7/2012 23:00,6/7/2012,Full Moon,-0.1,Neutral,Neutral
MdTag013,6/8/2012 3:00,-155.9706,19.30886,6/8/2012 3:00,6/7/2012 17:00,6,2012,spring,Day,Hawai'i,leeward,6/8/2012 3:00,6/8/2012,3rd Quarter,-0.1,Neutral,Neutral
MdTag013,6/8/2012 7:00,-155.9809,19.28935,6/8/2012 7:00,6/7/2012 21:00,6,2012,spring,Night,Hawai'i,leeward,6/8/2012 7:00,6/8/2012,3rd Quarter,-0.1,Neutral,Neutral
MdTag013,6/8/2012 11:00,-155.9572,19.28314,6/8/2012 11:00,6/8/2012 1:00,6,2012,spring,Night,Hawai'i,leeward,6/8/2012 11:00,6/8/2012,3rd Quarter,-0.1,Neutral,Neutral
MdTag013,6/8/2012 15:00,-155.9493,19.29523,6/8/2012 15:00,6/8/2012 5:00,6,2012,spring,Night,Hawai'i,leeward,6/8/2012 15:00,6/8/2012,3rd Quarter,-0.1,Neutral,Neutral
MdTag013,6/8/2012 19:00,-155.9388,19.25785,6/8/2012 19:00,6/8/2012 9:00,6,2012,spring,Day,Hawai'i,leeward,6/8/2012 19:00,6/8/2012,3rd Quarter,-0.1,Neutral,Neutral
MdTag013,6/8/2012 23:00,-155.9294,19.16466,6/8/2012 23:00,6/8/2012 13:00,6,2012,spring,Day,Hawai'i,leeward,6/8/2012 23:00,6/8/2012,3rd Quarter,-0.1,Neutral,Neutral
MdTag013,6/9/2012 3:00,-155.9435,19.11566,6/9/2012 3:00,6/8/2012 17:00,6,2012,spring,Day,Hawai'i,leeward,6/9/2012 3:00,6/9/2012,3rd Quarter,-0.1,Neutral,Neutral
MdTag013,6/9/2012 7:00,-155.9853,19.16123,6/9/2012 7:00,6/8/2012 21:00,6,2012,spring,Night,Hawai'i,leeward,6/9/2012 7:00,6/9/2012,3rd Quarter,-0.1,Neutral,Neutral
MdTag013,6/9/2012 11:00,-155.9952,19.15365,6/9/2012 11:00,6/9/2012 1:00,6,2012,spring,Night,Hawai'i,leeward,6/9/2012 11:00,6/9/2012,3rd Quarter,-0.1,Neutral,Neutral
MdTag013,6/9/2012 15:00,-156.0073,19.20245,6/9/2012 15:00,6/9/2012 5:00,6,2012,spring,Night,Hawai'i,leeward,6/9/2012 15:00,6/9/2012,3rd Quarter,-0.1,Neutral,Neutral
MdTag013,6/9/2012 19:00,-156.0095,19.23031,6/9/2012 19:00,6/9/2012 9:00,6,2012,spring,Day,Hawai'i,leeward,6/9/2012 19:00,6/9/2012,3rd Quarter,-0.1,Neutral,Neutral
MdTag013,6/9/2012 23:00,-155.9876,19.21911,6/9/2012 23:00,6/9/2012 13:00,6,2012,spring,Day,Hawai'i,leeward,6/9/2012 23:00,6/9/2012,3rd Quarter,-0.1,Neutral,Neutral
MdTag013,6/10/2012 3:00,-155.9718,19.24771,6/10/2012 3:00,6/9/2012 17:00,6,2012,spring,Day,Hawai'i,leeward,6/10/2012 3:00,6/10/2012,3rd Quarter,-0.1,Neutral,Neutral
MdTag013,6/10/2012 7:00,-155.9799,19.2249,6/10/2012 7:00,6/9/2012 21:00,6,2012,spring,Night,Hawai'i,leeward,6/10/2012 7:00,6/10/2012,3rd Quarter,-0.1,Neutral,Neutral
MdTag013,6/10/2012 11:00,-155.9718,19.1886,6/10/2012 11:00,6/10/2012 1:00,6,2012,spring,Night,Hawai'i,leeward,6/10/2012 11:00,6/10/2012,3rd Quarter,-0.1,Neutral,Neutral
MdTag013,6/10/2012 15:00,-155.9484,19.17518,6/10/2012 15:00,6/10/2012 5:00,6,2012,spring,Night,Hawai'i,leeward,6/10/2012 15:00,6/10/2012,3rd Quarter,-0.1,Neutral,Neutral
MdTag013,6/10/2012 19:00,-155.9486,19.1191,6/10/2012 19:00,6/10/2012 9:00,6,2012,spring,Day,Hawai'i,leeward,6/10/2012 19:00,6/10/2012,3rd Quarter,-0.1,Neutral,Neutral
MdTag013,6/10/2012 23:00,-155.9486,19.11269,6/10/2012 23:00,6/10/2012 13:00,6,2012,spring,Day,Hawai'i,leeward,6/10/2012 23:00,6/10/2012,3rd Quarter,-0.1,Neutral,Neutral
MdTag013,6/11/2012 3:00,-155.9651,19.14308,6/11/2012 3:00,6/10/2012 17:00,6,2012,spring,Day,Hawai'i,leeward,6/11/2012 3:00,6/11/2012,3rd Quarter,-0.1,Neutral,Neutral
MdTag013,6/11/2012 7:00,-155.9793,19.14048,6/11/2012 7:00,6/10/2012 21:00,6,2012,spring,Night,Hawai'i,leeward,6/11/2012 7:00,6/11/2012,3rd Quarter,-0.1,Neutral,Neutral
MdTag013,6/11/2012 11:00,-155.981,19.12254,6/11/2012 11:00,6/11/2012 1:00,6,2012,spring,Night,Hawai'i,leeward,6/11/2012 11:00,6/11/2012,3rd Quarter,-0.1,Neutral,Neutral
MdTag013,6/11/2012 15:00,-155.9731,19.09143,6/11/2012 15:00,6/11/2012 5:00,6,2012,spring,Night,Hawai'i,leeward,6/11/2012 15:00,6/11/2012,3rd Quarter,-0.1,Neutral,Neutral
MdTag013,6/11/2012 19:00,-155.941,19.03451,6/11/2012 19:00,6/11/2012 9:00,6,2012,spring,Day,Hawai'i,leeward,6/11/2012 19:00,6/11/2012,3rd Quarter,-0.1,Neutral,Neutral
MdTag013,6/11/2012 23:00,-155.8915,19.00703,6/11/2012 23:00,6/11/2012 13:00,6,2012,spring,Day,Hawai'i,leeward,6/11/2012 23:00,6/11/2012,3rd Quarter,-0.1,Neutral,Neutral
MdTag013,6/12/2012 3:00,-155.9266,19.01164,6/12/2012 3:00,6/11/2012 17:00,6,2012,spring,Day,Hawai'i,leeward,6/12/2012 3:00,6/12/2012,3rd Quarter,-0.1,Neutral,Neutral
MdTag013,6/12/2012 7:00,-156.01,19.0204,6/12/2012 7:00,6/11/2012 21:00,6,2012,spring,Night,Hawai'i,leeward,6/12/2012 7:00,6/12/2012,3rd Quarter,-0.1,Neutral,Neutral
MdTag013,6/12/2012 11:00,-155.9767,19.02146,6/12/2012 11:00,6/12/2012 1:00,6,2012,spring,Night,Hawai'i,leeward,6/12/2012 11:00,6/12/2012,3rd Quarter,-0.1,Neutral,Neutral
MdTag013,6/12/2012 15:00,-155.9331,19.04349,6/12/2012 15:00,6/12/2012 5:00,6,2012,spring,Night,Hawai'i,leeward,6/12/2012 15:00,6/12/2012,3rd Quarter,-0.1,Neutral,Neutral
MdTag013,6/12/2012 19:00,-155.9298,19.03859,6/12/2012 19:00,6/12/2012 9:00,6,2012,spring,Day,Hawai'i,leeward,6/12/2012 19:00,6/12/2012,3rd Quarter,-0.1,Neutral,Neutral
MdTag013,6/12/2012 23:00,-155.8807,18.92303,6/12/2012 23:00,6/12/2012 13:00,6,2012,spring,Day,Hawai'i,leeward,6/12/2012 23:00,6/12/2012,3rd Quarter,-0.1,Neutral,Neutral
MdTag013,6/13/2012 3:00,-155.8474,18.87873,6/13/2012 3:00,6/12/2012 17:00,6,2012,spring,Day,Hawai'i,leeward,6/13/2012 3:00,6/13/2012,3rd Quarter,-0.1,Neutral,Neutral
MdTag013,6/13/2012 7:00,-155.8607,18.88128,6/13/2012 7:00,6/12/2012 21:00,6,2012,spring,Night,Hawai'i,leeward,6/13/2012 7:00,6/13/2012,3rd Quarter,-0.1,Neutral,Neutral
MdTag013,6/13/2012 11:00,-155.8635,18.87682,6/13/2012 11:00,6/13/2012 1:00,6,2012,spring,Night,Hawai'i,leeward,6/13/2012 11:00,6/13/2012,3rd Quarter,-0.1,Neutral,Neutral
MdTag013,6/13/2012 15:00,-155.863,18.87127,6/13/2012 15:00,6/13/2012 5:00,6,2012,spring,Night,Hawai'i,leeward,6/13/2012 15:00,6/13/2012,3rd Quarter,-0.1,Neutral,Neutral
