animal,ptt,datetime_utc,longitud,latitude,LC,error_radius,ellipse_orient,semi_major,semi_minor,LocType,sat_count
MdTag014,53614,5/23/2012 14:01,-155.99285,19.01797,LB,1531,174,5253,446,Kalman smoothed,NA
MdTag014,53614,5/23/2012 18:04,-155.97179,19.00937,L0,4943,96,14172,1724,Kalman smoothed,NA
MdTag014,53614,5/23/2012 18:34,-155.97059,19.01475,L0,3519,81,18620,665,Kalman smoothed,NA
MdTag014,53614,5/23/2012 19:24,-155.96841,19.01679,LB,3697,84,6530,2092,Kalman smoothed,NA
MdTag014,53614,5/24/2012 1:03,-155.95951,19.0226,LB,3036,86,6497,1418,Kalman smoothed,NA
MdTag014,53614,5/24/2012 1:05,-155.95802,19.02287,LB,1480,89,3233,677,Kalman smoothed,NA
MdTag014,53614,5/24/2012 5:06,-155.96806,19.10209,L0,2002,77,16827,238,Kalman smoothed,NA
MdTag014,53614,5/24/2012 6:28,-155.95098,19.0944,L1,807,5,2056,316,Kalman smoothed,NA
MdTag014,53614,5/24/2012 6:44,-155.94974,19.08753,L0,2994,82,5545,1616,Kalman smoothed,NA
MdTag014,53614,5/24/2012 7:28,-155.94567,19.08069,LA,4347,70,6058,3118,Kalman smoothed,NA
MdTag014,53614,5/24/2012 17:36,-155.98722,19.02507,L1,729,64,1459,364,Kalman smoothed,NA
MdTag014,53614,5/24/2012 18:21,-155.97769,19.03295,LA,3978,69,6177,2561,Kalman smoothed,NA
MdTag014,53614,5/24/2012 20:37,-155.94913,19.05058,L3,220,68,548,88,Kalman smoothed,NA
MdTag014,53614,5/24/2012 23:09,-155.94836,19.0704,L1,532,59,1949,145,Kalman smoothed,NA
MdTag014,53614,5/25/2012 5:38,-155.91279,19.06791,L0,2071,57,10637,403,Kalman smoothed,NA
MdTag014,53614,5/25/2012 7:15,-155.93307,19.06117,L0,1609,59,2088,1239,Kalman smoothed,NA
MdTag014,53614,5/25/2012 7:47,-155.93995,19.05782,L2,280,79,1663,47,Kalman smoothed,NA
MdTag014,53614,5/25/2012 14:54,-156.00704,19.02839,L2,272,82,461,160,Kalman smoothed,NA
MdTag014,53614,5/25/2012 19:49,-155.9227,19.04773,LB,3213,98,3740,2759,Kalman smoothed,NA
MdTag014,53614,5/25/2012 20:18,-155.91496,19.04846,L1,538,111,5453,53,Kalman smoothed,NA
MdTag014,53614,5/26/2012 5:30,-155.95032,19.0701,LB,4190,73,6887,2549,Kalman smoothed,NA
MdTag014,53614,5/26/2012 6:02,-155.96102,19.08134,L1,618,82,1890,202,Kalman smoothed,NA
MdTag014,53614,5/26/2012 7:08,-155.98503,19.09358,L2,374,99,607,230,Kalman smoothed,NA
MdTag014,53614,5/26/2012 7:26,-155.97389,19.09982,L3,245,75,590,101,Kalman smoothed,NA
MdTag014,53614,5/26/2012 18:30,-155.96497,19.16415,L1,739,118,2238,244,Kalman smoothed,NA
MdTag014,53614,5/26/2012 19:45,-155.93575,19.19686,L1,1215,110,5833,253,Kalman smoothed,NA
MdTag014,53614,5/26/2012 19:58,-155.93522,19.20112,L1,814,105,11423,58,Kalman smoothed,NA
MdTag014,53614,5/27/2012 5:13,-155.95025,19.19845,LB,1646,77,2910,930,Kalman smoothed,NA
MdTag014,53614,5/27/2012 5:33,-155.95292,19.20294,L0,4118,76,37588,451,Kalman smoothed,NA
MdTag014,53614,5/27/2012 7:08,-155.94778,19.23105,L2,436,18,969,196,Kalman smoothed,NA
MdTag014,53614,5/27/2012 14:39,-155.93942,19.23209,LA,4479,94,7385,2716,Kalman smoothed,NA
MdTag014,53614,5/27/2012 18:07,-155.94528,19.25328,LA,5687,162,11451,2824,Kalman smoothed,NA
MdTag014,53614,5/27/2012 19:24,-155.94457,19.27867,LB,9310,165,16797,5160,Kalman smoothed,NA
MdTag014,53614,5/27/2012 19:41,-155.94236,19.27663,LB,6849,164,12414,3778,Kalman smoothed,NA
MdTag014,53614,5/28/2012 1:56,-155.91425,19.29653,L1,546,148,2443,122,Kalman smoothed,NA
MdTag014,53614,5/28/2012 5:11,-155.9353,19.31547,L0,1516,4,7366,312,Kalman smoothed,NA
MdTag014,53614,5/28/2012 14:35,-155.93723,19.27107,L0,4451,102,10542,1879,Kalman smoothed,NA
MdTag014,53614,5/28/2012 17:44,-155.93631,19.23676,L1,960,107,7676,120,Kalman smoothed,NA
MdTag014,53614,5/29/2012 1:47,-155.94567,19.09025,L1,520,33,1056,256,Kalman smoothed,NA
MdTag014,53614,5/29/2012 6:32,-155.99894,18.92521,L1,726,77,5593,94,Kalman smoothed,NA
MdTag014,53614,5/29/2012 14:54,-156.0734,18.86908,L1,1133,98,9029,142,Kalman smoothed,NA
MdTag014,53614,5/29/2012 17:19,-156.09363,18.8392,L1,831,81,1479,466,Kalman smoothed,NA
MdTag014,53614,5/29/2012 17:28,-156.09839,18.83464,LB,5263,92,5648,4904,Kalman smoothed,NA
MdTag014,53614,5/29/2012 19:07,-156.09692,18.80426,L1,541,111,1783,164,Kalman smoothed,NA
MdTag014,53614,5/30/2012 1:34,-156.2799,18.64197,L1,587,110,1297,265,Kalman smoothed,NA
MdTag014,53614,5/30/2012 6:05,-156.41336,18.63589,L3,222,83,402,122,Kalman smoothed,NA
MdTag014,53614,5/30/2012 7:46,-156.4949,18.65267,L0,8898,77,358235,221,Kalman smoothed,NA
MdTag014,53614,5/30/2012 18:33,-156.86189,18.7238,L2,276,35,592,128,Kalman smoothed,NA
MdTag014,53614,5/30/2012 18:54,-156.85588,18.72268,L1,1135,101,3615,356,Kalman smoothed,NA
MdTag014,53614,5/31/2012 1:22,-157.07442,18.92979,L2,337,91,686,165,Kalman smoothed,NA
MdTag014,53614,5/31/2012 5:46,-157.08545,18.99102,L0,3643,81,35947,369,Kalman smoothed,NA
MdTag014,53614,5/31/2012 7:28,-157.12279,19.01192,L0,5761,50,41075,808,Kalman smoothed,NA
MdTag014,53614,5/31/2012 7:45,-157.12707,19.01824,LA,4578,60,11494,1823,Kalman smoothed,NA
MdTag014,53614,5/31/2012 19:53,-156.72352,19.25611,L3,235,100,596,92,Kalman smoothed,NA
MdTag014,53614,6/1/2012 1:12,-156.69819,19.38743,L2,345,77,2203,54,Kalman smoothed,NA
MdTag014,53614,6/1/2012 1:18,-156.69652,19.38795,LB,891,80,1068,743,Kalman smoothed,NA
MdTag014,53614,6/1/2012 6:00,-156.62114,19.41714,L0,2471,57,23758,257,Kalman smoothed,NA
MdTag014,53614,6/1/2012 17:50,-156.37241,19.42832,L0,6080,120,30393,1216,Kalman smoothed,NA
MdTag014,53614,6/1/2012 19:31,-156.33355,19.43239,L0,1515,139,6135,374,Kalman smoothed,NA
MdTag014,53614,6/2/2012 6:37,-156.20251,19.52028,L0,4880,59,30327,785,Kalman smoothed,NA
MdTag014,53614,6/2/2012 6:38,-156.20229,19.52013,LB,4272,59,21645,843,Kalman smoothed,NA
MdTag014,53614,6/2/2012 7:21,-156.17463,19.50845,LB,4317,63,10624,1754,Kalman smoothed,NA
MdTag014,53614,6/2/2012 14:59,-156.14883,19.50785,L2,499,148,1273,195,Kalman smoothed,NA
MdTag014,53614,6/2/2012 17:22,-156.18577,19.51861,L2,275,5,459,164,Kalman smoothed,NA
MdTag014,53614,6/2/2012 18:22,-156.19609,19.49218,L0,2968,117,12133,726,Kalman smoothed,NA
MdTag014,53614,6/2/2012 19:01,-156.18663,19.51022,L1,1232,85,5763,263,Kalman smoothed,NA
MdTag014,53614,6/2/2012 20:00,-156.20531,19.48888,L1,921,147,3592,236,Kalman smoothed,NA
MdTag014,53614,6/2/2012 20:52,-156.18897,19.46618,L2,493,155,1318,184,Kalman smoothed,NA
MdTag014,53614,6/2/2012 23:18,-156.11018,19.40108,L1,1118,87,6096,205,Kalman smoothed,NA
MdTag014,53614,6/3/2012 1:01,-156.11267,19.43694,L0,6384,83,23422,1740,Kalman smoothed,NA
MdTag014,53614,6/3/2012 6:08,-156.09694,19.46029,L1,871,56,3350,226,Kalman smoothed,NA
MdTag014,53614,6/3/2012 6:26,-156.09672,19.46439,LB,1036,63,2132,503,Kalman smoothed,NA
MdTag014,53614,6/3/2012 7:18,-156.09157,19.47057,L0,3919,105,13435,1143,Kalman smoothed,NA
MdTag014,53614,6/3/2012 7:59,-156.08464,19.47446,LB,4108,94,6061,2783,Kalman smoothed,NA
MdTag014,53614,6/3/2012 14:36,-156.0972,19.46818,L2,334,43,644,173,Kalman smoothed,NA
MdTag014,53614,6/3/2012 17:00,-156.05328,19.43712,LB,4373,79,5210,3670,Kalman smoothed,NA
MdTag014,53614,6/3/2012 18:11,-156.06361,19.43635,LB,3929,126,5558,2777,Kalman smoothed,NA
MdTag014,53614,6/3/2012 18:34,-156.06207,19.43944,L0,1919,134,6870,536,Kalman smoothed,NA
MdTag014,53614,6/3/2012 18:51,-156.06306,19.44201,LA,1836,12,2187,1541,Kalman smoothed,NA
MdTag014,53614,6/3/2012 19:48,-156.04465,19.4356,L2,400,147,817,195,Kalman smoothed,NA
MdTag014,53614,6/4/2012 1:43,-156.05063,19.41149,L1,1070,9,4724,242,Kalman smoothed,NA
MdTag014,53614,6/4/2012 5:51,-155.98137,19.40511,L1,1003,66,9860,102,Kalman smoothed,NA
MdTag014,53614,6/4/2012 7:01,-155.94983,19.39376,L1,962,36,3580,258,Kalman smoothed,NA
MdTag014,53614,6/4/2012 7:38,-155.94665,19.36063,L0,2460,78,12223,495,Kalman smoothed,NA
MdTag014,53614,6/4/2012 14:12,-156.07329,19.33151,L0,3418,65,18507,631,Kalman smoothed,NA
MdTag014,53614,6/4/2012 17:54,-156.13845,19.21935,L0,2321,29,11332,475,Kalman smoothed,NA
MdTag014,53614,6/4/2012 18:15,-156.15702,19.21794,L1,622,73,2043,189,Kalman smoothed,NA
MdTag014,53614,6/4/2012 18:32,-156.1638,19.21218,LB,1500,76,1766,1273,Kalman smoothed,NA
MdTag014,53614,6/4/2012 20:11,-156.26038,19.17384,L0,4695,109,12095,1822,Kalman smoothed,NA
MdTag014,53614,6/5/2012 6:54,-156.30054,19.14955,LB,4629,84,6989,3065,Kalman smoothed,NA
MdTag014,53614,6/5/2012 7:18,-156.29948,19.15605,L1,568,108,1860,173,Kalman smoothed,NA
MdTag014,53614,6/5/2012 14:44,-156.27271,18.99806,LB,3827,104,5028,2912,Kalman smoothed,NA
MdTag014,53614,6/5/2012 17:56,-156.37532,18.88228,L0,3143,63,6991,1413,Kalman smoothed,NA
MdTag014,53614,6/5/2012 19:47,-156.36947,18.80025,LB,6952,140,57322,843,Kalman smoothed,NA
MdTag014,53614,6/6/2012 1:57,-156.39129,18.55292,L0,2215,104,11644,421,Kalman smoothed,NA
MdTag014,53614,6/6/2012 5:01,-156.41693,18.53962,L0,1515,173,5096,450,Kalman smoothed,NA
MdTag014,53614,6/6/2012 6:35,-156.45483,18.52794,LA,496,76,1039,236,Kalman smoothed,NA
MdTag014,53614,6/6/2012 6:42,-156.45806,18.5238,LA,478,164,1267,180,Kalman smoothed,NA
MdTag014,53614,6/6/2012 7:03,-156.46953,18.52441,LB,1522,143,1607,1441,Kalman smoothed,NA
MdTag014,53614,6/6/2012 14:32,-156.66291,18.40915,LB,1727,72,2936,1015,Kalman smoothed,NA
MdTag014,53614,6/6/2012 14:57,-156.67895,18.40024,L0,2914,71,6201,1369,Kalman smoothed,NA
MdTag014,53614,6/6/2012 17:26,-156.77845,18.34359,L0,3170,91,26787,375,Kalman smoothed,NA
MdTag014,53614,6/6/2012 19:14,-156.87369,18.34883,L1,753,102,5053,112,Kalman smoothed,NA
MdTag014,53614,6/7/2012 1:49,-157.00727,18.3613,L2,371,24,1123,122,Kalman smoothed,NA
MdTag014,53614,6/7/2012 6:26,-157.1355,18.41031,L0,4200,154,5808,3036,Kalman smoothed,NA
MdTag014,53614,6/7/2012 6:41,-157.15144,18.40995,L1,1144,152,3408,384,Kalman smoothed,NA
MdTag014,53614,6/7/2012 14:21,-157.35231,18.34971,L0,2665,67,12078,588,Kalman smoothed,NA
MdTag014,53614,6/7/2012 14:40,-157.35429,18.35555,LA,2368,87,8381,669,Kalman smoothed,NA
MdTag014,53614,6/7/2012 17:19,-157.37248,18.31744,LB,4681,40,11345,1931,Kalman smoothed,NA
MdTag014,53614,6/7/2012 18:46,-157.38676,18.31871,L3,209,157,261,167,Kalman smoothed,NA
MdTag014,53614,6/7/2012 18:54,-157.3902,18.31877,LA,1363,93,1535,1209,Kalman smoothed,NA
MdTag014,53614,6/7/2012 20:39,-157.40046,18.34728,LB,6722,100,7920,5705,Kalman smoothed,NA
MdTag014,53614,6/8/2012 1:37,-157.42772,18.43617,L0,1759,21,7259,426,Kalman smoothed,NA
MdTag014,53614,6/8/2012 1:49,-157.43278,18.43465,LB,4242,72,4860,3701,Kalman smoothed,NA
MdTag014,53614,6/8/2012 5:54,-157.54652,18.43665,L3,211,75,471,94,Kalman smoothed,NA
MdTag014,53614,6/8/2012 7:55,-157.59997,18.4955,L0,3428,70,29216,402,Kalman smoothed,NA
MdTag014,53614,6/8/2012 14:12,-157.61524,18.63347,LA,2888,4,6363,1310,Kalman smoothed,NA
MdTag014,53614,6/8/2012 18:21,-157.55738,18.73116,L2,336,82,1499,75,Kalman smoothed,NA
MdTag014,53614,6/8/2012 18:47,-157.55688,18.73595,L2,456,20,1079,192,Kalman smoothed,NA
MdTag014,53614,6/8/2012 18:48,-157.55929,18.73577,L1,824,40,2483,273,Kalman smoothed,NA
MdTag014,53614,6/8/2012 20:24,-157.54323,18.79839,LB,1825,127,5207,639,Kalman smoothed,NA
MdTag014,53614,6/8/2012 23:49,-157.55277,18.78317,L0,7195,73,80250,645,Kalman smoothed,NA
MdTag014,53614,6/9/2012 1:25,-157.56602,18.82225,L0,2732,174,11840,630,Kalman smoothed,NA
MdTag014,53614,6/9/2012 5:32,-157.53926,18.80967,L0,3356,75,45390,248,Kalman smoothed,NA
MdTag014,53614,6/9/2012 6:04,-157.52867,18.81618,L0,3373,58,15706,724,Kalman smoothed,NA
MdTag014,53614,6/9/2012 7:40,-157.47548,18.82476,LB,876,72,1105,694,Kalman smoothed,NA
MdTag014,53614,6/9/2012 14:00,-157.29758,18.85772,LA,3436,36,8508,1387,Kalman smoothed,NA
MdTag014,53614,6/9/2012 17:53,-157.15915,18.85961,LA,2230,89,5230,950,Kalman smoothed,NA
MdTag014,53614,6/9/2012 18:36,-157.13443,18.85892,L1,816,69,1705,390,Kalman smoothed,NA
MdTag014,53614,6/9/2012 19:38,-157.10367,18.88509,LB,5435,18,5605,5269,Kalman smoothed,NA
MdTag014,53614,6/9/2012 20:13,-157.11406,18.90077,LB,3256,17,6125,1730,Kalman smoothed,NA
MdTag014,53614,6/9/2012 20:15,-157.11318,18.90078,L1,1011,16,2707,377,Kalman smoothed,NA
MdTag014,53614,6/10/2012 1:15,-156.93513,18.84557,L1,638,155,1189,342,Kalman smoothed,NA
MdTag014,53614,6/10/2012 5:12,-156.83426,18.74514,LA,2389,40,4235,1347,Kalman smoothed,NA
MdTag014,53614,6/10/2012 5:49,-156.7821,18.72464,L1,1042,161,2517,431,Kalman smoothed,NA
MdTag014,53614,6/10/2012 6:46,-156.73075,18.67787,LA,2479,162,2907,2113,Kalman smoothed,NA
MdTag014,53614,6/10/2012 7:17,-156.7544,18.66908,L2,337,122,484,234,Kalman smoothed,NA
MdTag014,53614,6/10/2012 17:34,-156.60278,18.51509,L1,845,112,2451,291,Kalman smoothed,NA
MdTag014,53614,6/10/2012 19:14,-156.60401,18.51306,LA,2301,43,10257,516,Kalman smoothed,NA
MdTag014,53614,6/10/2012 19:46,-156.56147,18.53356,L1,1342,76,4984,361,Kalman smoothed,NA
MdTag014,53614,6/10/2012 20:03,-156.55806,18.51918,LA,1272,42,3412,474,Kalman smoothed,NA
MdTag014,53614,6/11/2012 1:04,-156.46971,18.51751,L0,2004,69,24636,163,Kalman smoothed,NA
MdTag014,53614,6/11/2012 1:11,-156.47068,18.51731,LB,2420,70,5625,1041,Kalman smoothed,NA
MdTag014,53614,6/11/2012 5:39,-156.46683,18.54983,LB,4770,94,59400,383,Kalman smoothed,NA
MdTag014,53614,6/11/2012 6:23,-156.46254,18.54731,L0,4538,20,9550,2156,Kalman smoothed,NA
MdTag014,53614,6/11/2012 6:56,-156.4557,18.55221,LA,2167,146,2873,1633,Kalman smoothed,NA
MdTag014,53614,6/11/2012 7:19,-156.46864,18.54504,L1,554,54,1666,184,Kalman smoothed,NA
MdTag014,53614,6/11/2012 14:41,-156.34457,18.47514,LA,2685,29,7470,965,Kalman smoothed,NA
MdTag014,53614,6/11/2012 17:09,-156.26273,18.47309,L0,2384,124,9346,608,Kalman smoothed,NA
MdTag014,53614,6/11/2012 18:10,-156.27767,18.48924,L0,2778,140,10162,759,Kalman smoothed,NA
MdTag014,53614,6/11/2012 18:50,-156.28071,18.49611,L1,1477,32,6969,313,Kalman smoothed,NA
MdTag014,53614,6/11/2012 19:27,-156.28075,18.50476,L0,1815,90,6507,506,Kalman smoothed,NA
MdTag014,53614,6/11/2012 19:50,-156.27642,18.52918,L0,1599,172,6925,369,Kalman smoothed,NA
MdTag014,53614,6/11/2012 23:18,-156.20965,18.54162,L0,7912,7,60010,1043,Kalman smoothed,NA
MdTag014,53614,6/12/2012 1:00,-156.20035,18.5825,LB,5660,4,9343,3428,Kalman smoothed,NA
MdTag014,53614,6/12/2012 1:49,-156.18653,18.60967,L0,22129,7,89358,5480,Kalman smoothed,NA
MdTag014,53614,6/12/2012 5:25,-156.1876,18.65553,LB,7180,134,10330,4990,Kalman smoothed,NA
MdTag014,53614,6/12/2012 6:00,-156.20331,18.64993,L2,284,92,990,81,Kalman smoothed,NA
MdTag014,53614,6/12/2012 6:35,-156.17269,18.6558,L1,1011,119,3711,275,Kalman smoothed,NA
MdTag014,53614,6/12/2012 7:05,-156.17556,18.65622,L0,1965,16,4878,791,Kalman smoothed,NA
MdTag014,53614,6/12/2012 17:55,-156.07836,18.72922,L0,2082,96,8821,491,Kalman smoothed,NA
MdTag014,53614,6/12/2012 18:26,-156.06133,18.75804,L0,2116,37,11472,390,Kalman smoothed,NA
MdTag014,53614,6/12/2012 20:44,-156.06463,18.76254,L3,232,79,306,175,Kalman smoothed,NA
MdTag014,53614,6/12/2012 23:12,-156.07444,18.81271,L0,2795,90,14203,550,Kalman smoothed,NA
MdTag014,53614,6/13/2012 5:32,-155.96389,18.92653,L0,1499,78,27396,82,Kalman smoothed,NA
MdTag014,53614,6/13/2012 6:15,-155.99367,18.92481,LB,2469,76,3655,1667,Kalman smoothed,NA
MdTag014,53614,6/13/2012 6:51,-156.01534,18.91591,L0,4226,72,32884,543,Kalman smoothed,NA
MdTag014,53614,6/13/2012 7:55,-156.03699,18.88695,L1,1301,52,5234,323,Kalman smoothed,NA
MdTag014,53614,6/13/2012 17:48,-156.14677,19.00721,L0,6662,59,26765,1658,Kalman smoothed,NA
MdTag014,53614,6/13/2012 18:07,-156.16359,19.00471,L0,6702,91,29394,1528,Kalman smoothed,NA
MdTag014,53614,6/13/2012 18:45,-156.18565,19.00738,L0,4440,53,10408,1894,Kalman smoothed,NA
MdTag014,53614,6/13/2012 19:30,-156.20201,18.98426,L0,12667,89,45880,3497,Kalman smoothed,NA
MdTag014,53614,6/13/2012 20:21,-156.18887,19.02019,L1,790,115,7513,83,Kalman smoothed,NA
MdTag014,53614,6/14/2012 5:11,-156.13083,19.02219,L2,438,7,787,243,Kalman smoothed,NA
MdTag014,53614,6/14/2012 5:55,-156.12273,19.02363,LB,2824,92,3155,2526,Kalman smoothed,NA
MdTag014,53614,6/14/2012 6:40,-156.11745,19.02659,L1,832,81,7509,92,Kalman smoothed,NA
MdTag014,53614,6/14/2012 6:49,-156.12255,19.01571,L0,4118,99,8068,2101,Kalman smoothed,NA
MdTag014,53614,6/14/2012 7:35,-156.1216,19.02945,L0,2831,81,34102,235,Kalman smoothed,NA
MdTag014,53614,6/14/2012 14:47,-156.16134,19.08965,LA,3031,157,21761,422,Kalman smoothed,NA
MdTag014,53614,6/14/2012 19:13,-156.10855,19.19273,L0,2391,105,28284,202,Kalman smoothed,NA
MdTag014,53614,6/14/2012 20:05,-156.11114,19.17964,L0,1564,103,22625,108,Kalman smoothed,NA
MdTag014,53614,6/15/2012 14:42,-156.07063,19.2998,L0,2332,123,13833,393,Kalman smoothed,NA
MdTag014,53614,6/15/2012 17:14,-156.07412,19.31456,L0,5387,117,35563,816,Kalman smoothed,NA
MdTag014,53614,6/15/2012 17:24,-156.07881,19.315,LB,5251,117,11056,2493,Kalman smoothed,NA
MdTag014,53614,6/15/2012 18:58,-156.11997,19.32363,LB,4531,125,9398,2184,Kalman smoothed,NA
MdTag014,53614,6/15/2012 19:02,-156.12107,19.32403,L0,4975,126,12412,1994,Kalman smoothed,NA
MdTag014,53614,6/15/2012 19:40,-156.10769,19.35594,L0,4195,95,30183,583,Kalman smoothed,NA
MdTag014,53614,6/16/2012 1:47,-156.10256,19.50544,LB,7465,56,8979,6206,Kalman smoothed,NA
MdTag014,53614,6/16/2012 6:07,-156.13372,19.51232,L0,2030,92,15597,264,Kalman smoothed,NA
MdTag014,53614,6/16/2012 6:58,-156.14785,19.52854,LB,3594,105,4374,2953,Kalman smoothed,NA
MdTag014,53614,6/16/2012 7:56,-156.16383,19.53819,L0,3293,127,8622,1257,Kalman smoothed,NA
MdTag014,53614,6/16/2012 18:37,-156.21758,19.80898,L0,2681,71,4935,1456,Kalman smoothed,NA
MdTag014,53614,6/16/2012 19:21,-156.22228,19.83128,L0,2522,151,9137,696,Kalman smoothed,NA
MdTag014,53614,6/16/2012 20:56,-156.2081,19.90419,LA,3975,137,5741,2752,Kalman smoothed,NA
MdTag014,53614,6/17/2012 5:39,-156.351,20.05624,L0,2644,90,22693,308,Kalman smoothed,NA
MdTag014,53614,6/17/2012 6:05,-156.34462,20.07474,L3,189,95,463,77,Kalman smoothed,NA
MdTag014,53614,6/17/2012 7:50,-156.33348,20.11605,LA,1430,82,3093,661,Kalman smoothed,NA
MdTag014,53614,6/17/2012 14:11,-156.36021,20.17229,L0,1585,76,7216,348,Kalman smoothed,NA
MdTag014,53614,6/17/2012 18:06,-156.44809,20.128,L2,381,103,1960,74,Kalman smoothed,NA
MdTag014,53614,6/17/2012 18:38,-156.44551,20.12353,L2,378,120,545,262,Kalman smoothed,NA
MdTag014,53614,6/17/2012 18:58,-156.45336,20.11737,LA,3640,111,5071,2612,Kalman smoothed,NA
MdTag014,53614,6/18/2012 5:21,-156.50306,20.1482,L0,3171,170,8017,1254,Kalman smoothed,NA
MdTag014,53614,6/18/2012 5:54,-156.50458,20.14117,LA,1748,109,4133,739,Kalman smoothed,NA
MdTag014,53614,6/18/2012 6:57,-156.50539,20.13047,L1,629,136,1472,268,Kalman smoothed,NA
MdTag014,53614,6/18/2012 7:38,-156.51048,20.12587,LB,696,73,1413,342,Kalman smoothed,NA
MdTag014,53614,6/18/2012 7:48,-156.51024,20.12571,L0,1868,67,9656,361,Kalman smoothed,NA
MdTag014,53614,6/18/2012 17:46,-156.5835,20.1859,LA,355,92,2170,58,Kalman smoothed,NA
MdTag014,53614,6/18/2012 18:29,-156.60319,20.17088,L0,4841,101,24058,974,Kalman smoothed,NA
MdTag014,53614,6/19/2012 1:16,-156.64352,20.25219,L0,3670,132,31983,421,Kalman smoothed,NA
MdTag014,53614,6/19/2012 5:42,-156.84144,20.2468,LA,2430,133,4437,1330,Kalman smoothed,NA
MdTag014,53614,6/19/2012 7:21,-156.83078,20.28644,L2,313,125,571,171,Kalman smoothed,NA
MdTag014,53614,6/19/2012 7:24,-156.83089,20.28569,LB,1154,102,1249,1066,Kalman smoothed,NA
MdTag014,53614,6/19/2012 14:47,-156.84367,20.18703,L3,244,82,389,152,Kalman smoothed,NA
MdTag014,53614,6/19/2012 17:19,-156.87971,20.11052,L1,693,113,1491,322,Kalman smoothed,NA
MdTag014,53614,6/19/2012 18:16,-156.92348,20.08446,L0,6269,77,27851,1411,Kalman smoothed,NA
MdTag014,53614,6/19/2012 20:04,-156.94873,20.00285,L0,12271,123,36271,4151,Kalman smoothed,NA
MdTag014,53614,6/20/2012 1:08,-156.79762,19.98824,L0,1579,77,8418,296,Kalman smoothed,NA
MdTag014,53614,6/20/2012 1:16,-156.79711,19.98806,LB,4974,81,5746,4304,Kalman smoothed,NA
MdTag014,53614,6/20/2012 1:53,-156.79971,19.97971,LB,10012,90,11434,8766,Kalman smoothed,NA
MdTag014,53614,6/20/2012 6:06,-156.78391,19.98479,L0,8346,52,34499,2019,Kalman smoothed,NA
MdTag014,53614,6/20/2012 7:06,-156.77957,19.9562,LA,2458,91,6659,907,Kalman smoothed,NA
MdTag014,53614,6/20/2012 14:18,-156.66685,19.97498,LB,22334,65,25028,19929,Kalman smoothed,NA
MdTag014,53614,6/20/2012 18:03,-156.63574,19.98223,LB,10438,101,13409,8124,Kalman smoothed,NA
MdTag014,53614,6/20/2012 19:42,-156.59106,20.00141,L0,1656,171,3545,773,Kalman smoothed,NA
MdTag014,53614,6/21/2012 5:20,-156.40543,20.10921,LB,15783,70,20219,12320,Kalman smoothed,NA
MdTag014,53614,6/21/2012 7:00,-156.42511,20.10296,L0,3743,89,35922,390,Kalman smoothed,NA
MdTag014,53614,6/21/2012 18:17,-156.29971,20.08019,L0,7882,83,50917,1220,Kalman smoothed,NA
MdTag014,53614,6/21/2012 19:28,-156.35136,20.14231,L1,1117,104,7327,170,Kalman smoothed,NA
MdTag014,53614,6/21/2012 20:56,-156.30717,20.17833,L1,992,83,4634,212,Kalman smoothed,NA
MdTag014,53614,6/21/2012 23:17,-156.27776,20.20581,L2,499,106,2394,104,Kalman smoothed,NA
MdTag014,53614,6/22/2012 5:24,-156.43753,20.23305,L1,617,95,2020,188,Kalman smoothed,NA
MdTag014,53614,6/22/2012 14:56,-156.42797,20.2403,LB,15033,119,18005,12551,Kalman smoothed,NA
MdTag014,53614,6/22/2012 17:40,-156.41048,20.23496,LB,4643,99,7569,2848,Kalman smoothed,NA
MdTag014,53614,6/22/2012 17:47,-156.40963,20.23499,L0,2615,98,34531,198,Kalman smoothed,NA
MdTag014,53614,6/22/2012 18:51,-156.42399,20.20753,LB,5616,100,6933,4548,Kalman smoothed,NA
MdTag014,53614,6/22/2012 19:18,-156.43536,20.19793,L0,1547,92,4311,555,Kalman smoothed,NA
MdTag014,53614,6/22/2012 20:38,-156.4755,20.17857,L1,501,117,909,276,Kalman smoothed,NA
MdTag014,53614,6/23/2012 5:05,-156.40793,20.11931,L0,2894,39,6601,1268,Kalman smoothed,NA
MdTag014,53614,6/23/2012 6:08,-156.41608,20.11542,LA,1623,169,3100,849,Kalman smoothed,NA
MdTag014,53614,6/23/2012 14:46,-156.44517,20.10727,L2,418,108,1836,95,Kalman smoothed,NA
MdTag014,53614,6/23/2012 17:21,-156.42461,20.08113,LB,5566,82,6955,4454,Kalman smoothed,NA
MdTag014,53614,6/23/2012 18:38,-156.43643,20.08556,LB,5593,92,9101,3436,Kalman smoothed,NA
MdTag014,53614,6/23/2012 19:02,-156.43603,20.08803,LB,11549,92,19922,6694,Kalman smoothed,NA
MdTag014,53614,6/23/2012 20:20,-156.44421,20.09224,L0,23369,93,415903,1313,Kalman smoothed,NA
MdTag014,53614,6/24/2012 1:55,-156.4879,20.11066,LB,18623,73,59609,5818,Kalman smoothed,NA
MdTag014,53614,6/24/2012 6:18,-156.55957,20.13939,L1,694,65,2429,198,Kalman smoothed,NA
MdTag014,53614,6/24/2012 6:21,-156.56266,20.14205,L3,247,75,701,87,Kalman smoothed,NA
MdTag014,53614,6/24/2012 7:25,-156.56592,20.14097,L1,565,60,4897,65,Kalman smoothed,NA
MdTag014,53614,6/24/2012 14:25,-156.50502,20.10606,L1,720,42,2686,193,Kalman smoothed,NA
