,X,Date,Boat,Sighting_Number,Species,Island_area,Location,Sighting_Cue,Sea_Conditions,Start.time,latitude,longitud,Start.depth,Start.distance.from.shore,Start.Behavior,End.time,End.latitude,End.longitude,DistanceStartEnd,Encounter.duration,Group.size..min.,Group.size..best.,Group.size..max.,Other.species.present,Other.species.present.2,DistToShore,Island,DistTo200m,W_L_WARD,StudyArea,FisheryZone,ZoneType,LonglineExAllYear,LonglineExFebSep,PMRF,EEZ,KalaupapaNP,KalaupapaDist,KalokoHonokohauNP,KalokoHonokohauDist,HumpbackSanctuary,HumpbackSanctuaryDist,NWHI_MNM,NWHI_MNM_Dist,Source,depth,aspect,slope,datetimeHST,datetimeUTC,JulianDate,sunrise,sunset,solarNoon,civilDawn,endDawn,civilDusk,startDusk,secNearestSunriseset,sunAzimuth,sunAltitude,moonAzimuth,moonAltitude,moonIlluminatedFraction,moonPhase,daylengthHr,daylengthCat,month,season,Island_group,dist_escarp,dist_canyon,dist_ridge,dist_seamount,dist_shelfH,dist_basin,dist_slope,dist_terrace
132,644,2-Nov-17,24' RHIB,6,Blainville's beaked whale,Oahu,SW Lahi Lahi,"Splash, blow, or fin",Beaufort 4+,14:15,21.46113,-158.26624,785,4.6,Milling,14:24,21.45693,158.26621,0.467057828,0.14,6,6,6,None,,4365.141412,O'ahu,2613.032586,leeward,FALSE,423,MHI Coastal,TRUE,TRUE,FALSE,United States Exclusive Exclusive Economic Zone (Hawaii),FALSE,132909.1453,FALSE,303216.8585,FALSE,22735.36607,FALSE,323545.3671,50m HMRG multibeam,-727.7820621,233.7933078,6.495173517,11/2/2017,11/2/2017 10:00,2458059.917,11/2/2017 6:36,11/2/2017 17:55,11/2/2017 12:16,11/2/2017 6:14,11/2/2017 7:07,11/2/2017 18:18,11/2/2017 17:25,-21827,328.4052759,-82.31494177,224.1244549,64.4600909,0.955451933,3,11.31644045,medium,11,fall,Oahu,0,24578.86791,11565.26739,89344.6067,4989.888826,161774.0485,0,29248.86076
133,680,18-Nov-17,24' RHIB,3,Cuvier's beaked whale,Oahu,SSE. Barbers Point,"Splash, blow, or fin",Beaufort 2,13:17,21.13336,-158.06938,920,17.1,Slow Travel,13:17,21.13336,158.06938,0,0,3,3,4,None,,18047.67823,O'ahu,12595.75818,leeward,FALSE,421,MHI Coastal,TRUE,TRUE,FALSE,United States Exclusive Exclusive Economic Zone (Hawaii),FALSE,109093.423,FALSE,264694.0649,FALSE,27081.68228,FALSE,358399.5018,50m HMRG multibeam,-930.3058506,174.128983,6.651576779,11/18/2017,11/18/2017 10:00,2458075.917,11/18/2017 6:44,11/18/2017 17:49,11/18/2017 12:17,11/18/2017 6:21,11/18/2017 7:16,11/18/2017 18:13,11/18/2017 17:18,-22188,293.199459,-85.51631598,325.72976,-81.80363712,5.96E-05,1,11.08412457,short,11,fall,Oahu,1332.449902,13397.24834,52955.33835,100311.7201,13908.3869,152240.8183,0,3292.720968
134,2446,16-Nov-18,Interceptor,6,Blainville's beaked whale,Hawaii,SW Keahuolu Pt,"Splash, blow, or fin",Beaufort 1,14:10,19.59933,-156.04532,1450,5.6,Milling,14:39,19.59933,156.04532,0,0.48,8,9,10,None,,5665.355552,Hawai'i,2749.377001,leeward,TRUE,121,MHI Coastal,TRUE,TRUE,FALSE,United States Exclusive Exclusive Economic Zone (Hawaii),FALSE,191320.8764,FALSE,7417.13112,FALSE,14323.31187,FALSE,627207.3198,50m HMRG multibeam,-1343.925034,232.5939569,10.25061685,11/16/2018,11/16/2018 10:00,2458438.917,11/16/2018 6:33,11/16/2018 17:44,11/16/2018 12:08,11/16/2018 6:09,11/16/2018 7:04,11/16/2018 18:07,11/16/2018 17:13,-22505,291.1628431,-87.73481676,251.8852727,10.38939662,0.576669342,2,11.19370465,short,11,fall,Hawaii,0,34693.82075,53155.8978,61189.15385,3345.532303,132233.2078,0,34887.0576
135,2451,13-Apr-19,Interceptor,1,Blainville's beaked whale,Hawaii,W Puapuaa Pt,"Splash, blow, or fin",Beaufort 2,8:45,19.60933,-156.04817,1350,4.7,Breach,8:54,19.60936,156.05313,0.519582549,0.15,1,1,1,None,,4778.269581,Hawai'i,2692.771322,leeward,TRUE,121,MHI Coastal,TRUE,TRUE,FALSE,United States Exclusive Exclusive Economic Zone (Hawaii),FALSE,190200.6891,FALSE,6405.75662,FALSE,13188.35705,FALSE,626349.4862,50m HMRG multibeam,-1258.8178,227.7171211,12.5878619,4/13/2019,4/13/2019 10:00,2458586.917,4/13/2019 6:08,4/13/2019 18:41,4/13/2019 12:24,4/13/2019 5:45,4/13/2019 6:37,4/13/2019 19:03,4/13/2019 18:12,-19122,347.3868523,-60.73191442,284.7211047,23.3892552,0.571999821,2,12.55850533,long,4,winter,Hawaii,0,33550.35275,54229.36204,60872.06993,3296.323616,131769.5456,0,33744.75788
136,2457,16-Apr-19,Interceptor,1,Cuvier's beaked whale,Hawaii,W Honaunau,"Splash, blow, or fin",Beaufort 2,10:52,19.42143,-156.01372,1800,9.9,Breach,11:17,19.40485,156.00967,1.892022003,0.41,5,5,5,None,,9714.040896,Hawai'i,8685.179482,leeward,TRUE,121,MHI Coastal,TRUE,TRUE,FALSE,United States Exclusive Exclusive Economic Zone (Hawaii),FALSE,210414.6035,FALSE,27050.01252,FALSE,34301.32501,FALSE,640879.8834,50m HMRG multibeam,-1797.883328,235.4159065,6.587105129,4/16/2019,4/16/2019 10:00,2458589.917,4/16/2019 6:05,4/16/2019 18:42,4/16/2019 12:23,4/16/2019 5:43,4/16/2019 6:35,4/16/2019 19:04,4/16/2019 18:12,-19088,348.1834584,-59.9044504,256.6860617,58.54110693,0.875595427,3,12.60637869,long,4,winter,Hawaii,0,25444.36908,34280.47629,65917.48533,9436.146624,127205.4342,0,54388.09672
137,2460,17-Apr-19,Interceptor,3,Cuvier's beaked whale,Hawaii,SW Honaunau,"Splash, blow, or fin",Beaufort 2,16:22,19.40194,-155.97402,1350,6.4,Travel,16:23,19.40194,155.97402,0,0.01,1,1,1,None,,6437.130465,Hawai'i,5714.416555,leeward,TRUE,121,MHI Coastal,TRUE,TRUE,FALSE,United States Exclusive Exclusive Economic Zone (Hawaii),FALSE,214199.3082,FALSE,29749.57125,FALSE,37246.91148,FALSE,645545.2522,50m HMRG multibeam,-1290.737011,293.1749392,8.243054389,4/17/2019,4/17/2019 10:00,2458590.917,4/17/2019 6:04,4/17/2019 18:42,4/17/2019 12:23,4/17/2019 5:42,4/17/2019 6:34,4/17/2019 19:04,4/17/2019 18:12,-19081,348.5007194,-59.59539228,232.5148974,66.8718959,0.942955107,3,12.62316888,long,4,winter,Hawaii,0,25222.29998,33498.87292,67617.94037,6180.513979,122508.2361,0,57921.9063
138,2472,29-Oct-19,Interceptor,1,Cuvier's beaked whale,Hawaii,NW Paakai Pt,"Splash, blow, or fin",Beaufort 2,8:28,19.2666,-156.0121,2580,11.7,Milling,9:02,19.2666,156.0121,0,0.56,3,3,4,None,,11874.89808,Hawai'i,11511.45636,leeward,TRUE,121,MHI Coastal,TRUE,TRUE,FALSE,United States Exclusive Exclusive Economic Zone (Hawaii),FALSE,226034.7506,FALSE,44187.90077,FALSE,51346.41611,FALSE,650815.5481,50m HMRG multibeam,-2820.925363,263.5519389,5.942923131,10/29/2019,10/29/2019 10:00,2458785.917,10/29/2019 6:23,10/29/2019 17:51,10/29/2019 12:07,10/29/2019 6:00,10/29/2019 6:53,10/29/2019 18:14,10/29/2019 17:21,-22075,342.0076446,-83.85907354,279.8479547,-70.38238108,0.021690189,1,11.47496611,medium,11,summer,Hawaii,263.5440601,10903.3287,18213.06079,52898.92015,12096.85426,118842.7825,0,70732.85957
139,2473,29-Oct-19,Interceptor,5,Blainville's beaked whale,Hawaii,SW Puapuaa Pt,"Splash, blow, or fin",Beaufort 3,13:03,19.60079,-156.02156,420,4.2,Travel,14:03,19.56604,156.01067,4.029176073,1,4,5,5,None,,4125.662415,Hawai'i,546.1129417,leeward,TRUE,121,MHI Coastal,TRUE,TRUE,FALSE,United States Exclusive Exclusive Economic Zone (Hawaii),FALSE,192347.3355,FALSE,7183.110487,FALSE,14678.60885,FALSE,629204.4084,50m HMRG multibeam,-438.5162296,213.8619151,26.34998648,10/29/2019,10/29/2019 10:00,2458785.917,10/29/2019 6:23,10/29/2019 17:51,10/29/2019 12:07,10/29/2019 6:01,10/29/2019 6:53,10/29/2019 18:14,10/29/2019 17:21,-22094,342.8413199,-83.53778114,280.761088,-70.31382169,0.021690189,1,11.4630812,medium,11,summer,Hawaii,0,35334.79943,53600.65622,63684.66797,920.3313987,130205.7557,0,35591.97598
140,2487,3-Nov-19,Interceptor,6,Cuvier's beaked whale,Hawaii,SW Opolu Pt,"Splash, blow, or fin",Beaufort 2,12:08,19.82068,-156.16665,1000,18.8,Travel,12:27,19.82068,156.16665,0,0.31,2,2,2,None,,13327.82012,Hawai'i,6638.228552,leeward,TRUE,122,MHI Coastal,TRUE,TRUE,FALSE,United States Exclusive Exclusive Economic Zone (Hawaii),FALSE,163692.3164,FALSE,19008.55536,FALSE,6634.149912,FALSE,603233.495,50m HMRG multibeam,-1987.89816,241.9598284,8.221215869,11/3/2019,11/3/2019 10:00,2458790.917,11/3/2019 6:26,11/3/2019 17:49,11/3/2019 12:08,11/3/2019 6:04,11/3/2019 6:57,11/3/2019 18:12,11/3/2019 17:18,-22228,337.422668,-84.82202027,250.5201924,-11.13638855,0.403446,2,11.37432976,medium,11,fall,Hawaii,0,8752.45104,77771.49742,52474.09973,7331.986735,129453.3013,0,7476.319907
141,2494,4-Nov-19,Interceptor,7,Cuvier's beaked whale,Hawaii,W Kona Paradise,"Splash, blow, or fin",Beaufort 1,9:55,19.41369,-156.06474,2800,15.5,Slow Travel,10:48,19.40177,156.0683,1.377110294,0.88,3,3,4,None,,14447.19994,Hawai'i,12892.22685,leeward,TRUE,121,MHI Coastal,TRUE,TRUE,FALSE,United States Exclusive Exclusive Economic Zone (Hawaii),FALSE,208904.927,FALSE,28061.32543,FALSE,34784.91374,FALSE,636937.1977,50m HMRG multibeam,-2731.265582,223.0824732,4.291927217,11/4/2019,11/4/2019 10:00,2458791.917,11/4/2019 6:26,11/4/2019 17:48,11/4/2019 12:07,11/4/2019 6:03,11/4/2019 6:56,11/4/2019 18:11,11/4/2019 17:18,-22250,335.0974039,-85.51861558,248.8358477,0.09558592,0.500834938,2,11.37533001,medium,11,fall,Hawaii,0,23311.12892,32560.93797,60732.81064,14056.18608,131493.8062,0,53607.74213
142,2500,5-Nov-19,Interceptor,5,Cuvier's beaked whale,Hawaii,SW Kealekekua Bay,"Splash, blow, or fin",Beaufort 1,11:33,19.41238,-156.03764,2100,12.3,Travel,12:15,19.40859,156.03375,0.586582047,0.69,1,1,1,None,,12242.31246,Hawai'i,11075.8126,leeward,TRUE,121,MHI Coastal,TRUE,TRUE,FALSE,United States Exclusive Exclusive Economic Zone (Hawaii),FALSE,210234.1322,FALSE,28000.8878,FALSE,35021.55324,FALSE,639367.9549,50m HMRG multibeam,-2083.380677,284.262052,8.417478725,11/5/2019,11/5/2019 10:00,2458792.917,11/5/2019 6:26,11/5/2019 17:48,11/5/2019 12:07,11/5/2019 6:04,11/5/2019 6:57,11/5/2019 18:11,11/5/2019 17:17,-22282,333.6364093,-85.80667775,247.3795774,11.06939173,0.596122326,2,11.3602072,medium,11,fall,Hawaii,0,23744.08514,32785.11345,63572.79774,11977.76911,128916.2351,0,54526.81104
143,2508,7-Nov-19,Interceptor,1,Blainville's beaked whale,Hawaii,SW Kona International Airport,"Splash, blow, or fin",Beaufort 1,6:22,19.67662,-156.06649,1110,2.9,Travel,7:33,19.69806,156.06974,2.408327119,1.18,7,7,7,None,,2889.47734,Hawai'i,2236.228453,leeward,TRUE,101,MHI Inshore,TRUE,TRUE,FALSE,United States Exclusive Exclusive Economic Zone (Hawaii),FALSE,182714.6892,FALSE,2711.027942,FALSE,5674.41762,FALSE,620667.4936,50m HMRG multibeam,-1214.54373,231.7787441,18.46181911,11/7/2019,11/7/2019 10:00,2458794.917,11/7/2019 6:28,11/7/2019 17:47,11/7/2019 12:07,11/7/2019 6:05,11/7/2019 6:58,11/7/2019 18:10,11/7/2019 17:16,-22344,330.9206711,-86.08562938,244.2134016,32.69704459,0.770228292,2,11.31886774,medium,11,fall,Hawaii,0,25883.82856,61521.93205,59360.81683,2744.320036,128796.923,0,26091.8575
144,2533,7-Jun-20,Interceptor,2,Cuvier's beaked whale,Hawaii,WNW Milolii,"Splash, blow, or fin",Beaufort 1,7:14,19.27269,-156.02827,2800,13.8,Travel,8:05,19.27296,-156.04259,1.503466987,0.85,3,3,5,None,,13645.3648,Hawai'i,13288.64906,leeward,TRUE,121,MHI Coastal,TRUE,TRUE,FALSE,United States Exclusive Exclusive Economic Zone (Hawaii),FALSE,224728.4435,FALSE,43471.29876,FALSE,50527.98187,FALSE,649038.4603,50m HMRG multibeam,-2979.559767,329.3458576,3.914699384,6/7/2020,6/7/2020 10:00,2459007.917,6/7/2020 5:45,6/7/2020 19:01,6/7/2020 12:23,6/7/2020 5:21,6/7/2020 6:16,6/7/2020 19:25,6/7/2020 18:29,-17942,352.1136172,-47.53978629,145.8438713,38.41118086,0.966460235,3,13.26125195,long,6,spring,Hawaii,1148.085109,10186.66669,18124.14026,53753.65946,13890.06669,120653.9486,0,69645.05954
145,2543,14-Jun-20,Interceptor,6,Cuvier's beaked whale,Hawaii,W Kealakekua Bay,"Splash, blow, or fin",Beaufort 3,14:24,19.45487,-155.99369,1200,5.8,Travel,15:08,19.45573,-155.99713,0.373154854,0.73,1,1,1,None,,5707.306672,Hawai'i,4481.776656,leeward,TRUE,121,MHI Coastal,TRUE,TRUE,FALSE,United States Exclusive Exclusive Economic Zone (Hawaii),FALSE,208032.5542,FALSE,23606.55204,FALSE,31058.38021,FALSE,640551.9139,50m HMRG multibeam,-1332.693722,214.8085512,10.37808532,6/14/2020,6/14/2020 10:00,2459014.917,6/14/2020 5:45,6/14/2020 19:03,6/14/2020 12:24,6/14/2020 5:21,6/14/2020 6:17,6/14/2020 19:27,6/14/2020 18:31,-17794,351.8129477,-46.84319915,85.04656693,-20.34238019,0.392301184,4,13.29937496,long,6,spring,Hawaii,0,29636.59542,38386.34632,67617.63721,5403.730725,127272.753,0,51734.01723
146,2567,28-Aug-20,Interceptor,3,Cuvier's beaked whale,Hawaii,NW Kealakekua,"Splash, blow, or fin",Beaufort 2,14:17,19.49764,-156.06609,2200,12.2,Travel,15:01,19.49187,-156.05141,1.667266487,0.73,2,2,2,None,,11321.80573,Hawai'i,8450.541899,leeward,TRUE,121,MHI Coastal,TRUE,TRUE,FALSE,United States Exclusive Exclusive Economic Zone (Hawaii),FALSE,200419.054,FALSE,18892.10331,FALSE,25487.1902,FALSE,631594.65,50m HMRG multibeam,-2280.539786,254.2428089,8.159704482,8/28/2020,8/28/2020 10:00,2459089.917,8/28/2020 6:08,8/28/2020 18:41,8/28/2020 12:25,8/28/2020 5:45,8/28/2020 6:37,8/28/2020 19:04,8/28/2020 18:12,-19070,347.2650747,-60.36474059,230.8567784,23.77919153,0.777536168,2,12.55965169,long,8,summer,Hawaii,0,32491.64267,41794.31158,59787.82428,9281.837495,136238.3082,0,44648.49133
147,2573,3-Sep-20,Interceptor,3,Cuvier's beaked whale,Hawaii,West of Kona International Airport,"Splash, blow, or fin",Beaufort 2,11:43,19.73644,-156.16969,2560,11.4,Breach,12:29,19.75505,-156.16447,2.140368258,0.76,3,3,3,None,,11371.36889,Hawai'i,8314.698255,leeward,TRUE,122,MHI Coastal,TRUE,TRUE,FALSE,United States Exclusive Exclusive Economic Zone (Hawaii),FALSE,171870.0277,FALSE,13864.15343,FALSE,8456.104948,FALSE,607976.8813,50m HMRG multibeam,-2478.662762,313.2203383,12.08773114,9/3/2020,9/3/2020 10:00,2459095.917,9/3/2020 6:09,9/3/2020 18:37,9/3/2020 12:23,9/3/2020 5:47,9/3/2020 6:39,9/3/2020 18:59,9/3/2020 18:08,-19341,347.1511559,-62.32957634,140.8216594,56.84968382,0.98643197,3,12.45830805,long,8,summer,Hawaii,0,18037.1483,68569.8308,49874.16501,9157.090254,134250.985,0,16432.27339
148,2584,22-Oct-20,Interceptor,3,Blainville's beaked whale,Hawaii,W of Puapuaa Pt,"Splash, blow, or fin",Beaufort 2,11:48,19.59732,-156.02679,630,5,Milling,12:45,19.59234,-156.0204,0.868799041,0.95,4,4,4,None,,4789.138879,Hawai'i,1215.912474,leeward,TRUE,121,MHI Coastal,TRUE,TRUE,FALSE,United States Exclusive Exclusive Economic Zone (Hawaii),FALSE,192426.7637,FALSE,7516.173398,FALSE,14902.16525,FALSE,628956.1885,50m HMRG multibeam,-784.4681069,223.5287382,32.21070575,10/22/2020,10/22/2020 10:00,2459144.917,10/22/2020 6:21,10/22/2020 17:55,10/22/2020 12:08,10/22/2020 5:58,10/22/2020 6:51,10/22/2020 18:17,10/22/2020 17:25,-21866,345.8400339,-81.43574457,248.7789172,-15.12897151,0.381095796,2,11.56759495,medium,10,summer,Hawaii,0,35506.9689,53148.26432,63143.88746,1562.672044,130873.5209,0,35747.23034
149,2623,3-May-21,Princess Leilani,1,Blainville's beaked whale,Hawaii,W of Wawahiwaa Pt.,"Splash, blow, or fin",Beaufort 2,6:11,19.6911,-156.06146,530,1.8,Slow Travel,6:50,19.70586,-156.06491,1.680611068,0.65,7,7,7,None,,1657.519856,Hawai'i,826.3906163,leeward,TRUE,101,MHI Inshore,TRUE,TRUE,FALSE,United States Exclusive Exclusive Economic Zone (Hawaii),FALSE,181555.4434,FALSE,1638.173113,FALSE,4051.106387,FALSE,620242.3558,50m HMRG multibeam,-751.2427367,244.1015675,26.39451515,5/3/2021,5/3/2021 10:00,2459337.917,5/3/2021 5:54,5/3/2021 18:48,5/3/2021 12:21,5/3/2021 5:30,5/3/2021 6:24,5/3/2021 19:11,5/3/2021 18:18,-18714,351.3081378,-54.13293245,109.520732,-12.97655908,0.544223059,4,12.90520411,long,5,spring,Hawaii,0,24532.77394,63142.53664,60094.36259,1539.39013,127437.2608,0,24778.61469
150,2630,5-May-21,Interceptor,1,Blainville's beaked whale,Hawaii,W of Keawekaheka Pt.,"Splash, blow, or fin",Beaufort 1,7:43,19.48084,-155.97579,714,2.9,Slow Travel,8:22,19.48903,-155.98158,1.09447789,0.64,4,4,7,None,,2721.325363,Hawai'i,1175.26675,leeward,TRUE,101,MHI Inshore,TRUE,TRUE,FALSE,United States Exclusive Exclusive Economic Zone (Hawaii),FALSE,206338.268,FALSE,21203.86746,FALSE,28799.80962,FALSE,640521.2925,50m HMRG multibeam,-788.0519182,218.2572864,20.28672197,5/5/2021,5/5/2021 10:00,2459339.917,5/5/2021 5:52,5/5/2021 18:48,5/5/2021 12:20,5/5/2021 5:29,5/5/2021 6:23,5/5/2021 19:11,5/5/2021 18:18,-18707,351.6184882,-53.78972712,95.31160184,-33.20592404,0.338011837,4,12.92589732,long,5,spring,Hawaii,0,32994.865,41666.45908,69336.06516,2113.575912,127216.5453,0,49676.32836
151,2647,7-May-21,Interceptor,1,Blainville's beaked whale,Hawaii,W of Keawekaheka Pt.,"Splash, blow, or fin",Beaufort 1,7:00,19.47944,-155.97429,732,2.8,Milling,8:19,19.48143,-155.97213,0.316619215,1.31,1,2,3,None,,2614.91924,Hawai'i,1129.982876,leeward,TRUE,101,MHI Inshore,TRUE,TRUE,FALSE,United States Exclusive Exclusive Economic Zone (Hawaii),FALSE,206548.8831,FALSE,21396.14357,FALSE,28996.6988,FALSE,640738.3608,50m HMRG multibeam,-802.2133869,203.4878434,19.19253547,5/7/2021,5/7/2021 10:00,2459341.917,5/7/2021 5:51,5/7/2021 18:49,5/7/2021 12:20,5/7/2021 5:28,5/7/2021 6:22,5/7/2021 19:12,5/7/2021 18:18,-18662,351.8101444,-53.24440646,73.85870319,-49.90235589,0.167518749,4,12.95501805,long,5,spring,Hawaii,0,32911.76509,41565.14805,69499.48163,2089.315878,126999.8333,0,49877.93803
152,2656,8-May-21,Interceptor,6,Blainville's beaked whale,Hawaii,NW of Loa Pt.,"Splash, blow, or fin",Beaufort 2,12:46,19.40369,-155.93318,933,2.48,Slow Travel,13:47,19.4099,-155.9376,0.831738654,1.01,7,7,8,None,,2388.027933,Hawai'i,1419.92991,leeward,TRUE,101,MHI Inshore,TRUE,TRUE,FALSE,United States Exclusive Exclusive Economic Zone (Hawaii),FALSE,215988.0725,FALSE,30709.76181,FALSE,38352.87554,FALSE,648993.43,50m HMRG multibeam,-776.5911336,278.938626,11.75922509,5/8/2021,5/8/2021 10:00,2459342.917,5/8/2021 5:51,5/8/2021 18:49,5/8/2021 12:20,5/8/2021 5:28,5/8/2021 6:21,5/8/2021 19:12,5/8/2021 18:18,-18656,351.9463037,-53.05775353,58.16602004,-55.84920876,0.101742141,1,12.96567608,long,5,spring,Hawaii,0,27747.55099,35481.28465,67829.75178,2029.32561,118894.3748,0,59253.84289
153,2674,4-Nov-21,Interceptor,2,Cuvier's beaked whale,Hawaii,W Co Maihi Bay,"Splash, blow, or fin",Beaufort 2,9:56,19.52664,-156.08104,2150,12.5,Milling,10:35,19.5331,-156.08648,0.917114507,0.65,1,1,1,None,,12348.37914,Hawai'i,8800.871316,leeward,TRUE,121,MHI Coastal,TRUE,TRUE,FALSE,United States Exclusive Exclusive Economic Zone (Hawaii),FALSE,196843.1736,FALSE,16179.08537,FALSE,22352.83754,FALSE,628503.7908,50m HMRG multibeam,-2112.310139,244.1976099,4.165649901,11/4/2021,11/4/2021 10:00,2459522.917,11/4/2021 6:26,11/4/2021 17:48,11/4/2021 12:07,11/4/2021 6:04,11/4/2021 6:57,11/4/2021 18:11,11/4/2021 17:18,-22268,334.668839,-85.55317669,23.44505288,-80.9759552,0.00358851,1,11.36275751,medium,11,fall,Hawaii,0,35560.7867,44925.21854,58151.08515,9701.27636,139268.8662,0,41128.43173
154,2678,6-Nov-21,Interceptor,2,Cuvier's beaked whale,Hawaii,SW Auau Pt,"Splash, blow, or fin",Beaufort 2,11:20,19.293,-155.93682,1353,5,Travel,11:45,19.29996,-155.93605,0.778172244,0.41,2,2,3,None,,4874.501143,Hawai'i,4502.694925,leeward,TRUE,121,MHI Coastal,TRUE,TRUE,FALSE,United States Exclusive Exclusive Economic Zone (Hawaii),FALSE,226749.1466,FALSE,42380.81422,FALSE,49915.76129,FALSE,655607.5152,50m HMRG multibeam,-1597.262276,248.8691994,13.45595577,11/6/2021,11/6/2021 10:00,2459524.917,11/6/2021 6:26,11/6/2021 17:47,11/6/2021 12:07,11/6/2021 6:04,11/6/2021 6:57,11/6/2021 18:10,11/6/2021 17:17,-22335,330.8820393,-86.356691,259.9240083,-67.56249627,0.034047956,1,11.34263834,medium,11,fall,Hawaii,0,19019.22292,25093.99671,55600.17685,4713.660952,113449.844,0,70535.41807
155,2685,8-Nov-21,Interceptor,5,Cuvier's beaked whale,Hawaii,SW Keawekaheka Pt,"Splash, blow, or fin",Beaufort 1,12:18,19.45248,-156.02834,2012,9.03,Breach,12:43,19.45417,-156.03252,0.476880038,0.41,2,2,2,None,,8999.198553,Hawai'i,7155.75059,leeward,TRUE,121,MHI Coastal,TRUE,TRUE,FALSE,United States Exclusive Exclusive Economic Zone (Hawaii),FALSE,206649.1119,FALSE,23553.63675,FALSE,30689.20929,FALSE,637678.4128,50m HMRG multibeam,-2050.462181,275.4307049,14.01263054,11/8/2021,11/8/2021 10:00,2459526.917,11/8/2021 6:28,11/8/2021 17:46,11/8/2021 12:07,11/8/2021 6:05,11/8/2021 6:59,11/8/2021 18:09,11/8/2021 17:16,-22370,325.6396188,-86.66282421,251.5560314,-39.86085719,0.173197624,1,11.30643761,medium,11,fall,Hawaii,0,28275.3503,37315.72127,64004.12471,8384.92465,130259.1155,0,50640.12603
156,2697,13-Nov-21,Interceptor,1,Cuvier's beaked whale,Hawaii,NW Keahole Pt,"Splash, blow, or fin",Beaufort 2,7:29,19.80568,-156.33842,4572,31.7,Milling,7:29,19.80568,-159.33842,313.8675504,0,1,1,1,None,,30281.85161,Hawai'i,24252.12797,leeward,FALSE,122,MHI Coastal,TRUE,TRUE,FALSE,United States Exclusive Exclusive Economic Zone (Hawaii),FALSE,157678.5455,FALSE,33137.71851,FALSE,24469.53775,FALSE,588960.0188,50m HMRG multibeam,-4717.476679,320.0631702,7.715812387,11/13/2021,11/13/2021 10:00,2459531.917,11/13/2021 6:33,11/13/2021 17:46,11/13/2021 12:09,11/13/2021 6:09,11/13/2021 7:04,11/13/2021 18:09,11/13/2021 17:15,-22417,306.8929957,-87.13284529,247.3572807,24.33601861,0.696274083,2,11.21943571,short,11,fall,Hawaii,641.7434277,16591.11443,73114.39498,34574.20036,25046.19132,146410.3811,0,16377.77227
157,488,17-Aug-22,24' RHIB,3,Blainville's beaked whale,Kauai,NW Mana,"Splash, blow, or fin",Beaufort 1,10:30,22.08236,-159.8548,777,9.9,Travel,10:32,22.08236,-159.8548,0,0.03,2,2,3,,,7574.295667,Kauai,3644.026607,windward,FALSE,521,MHI Coastal,TRUE,TRUE,TRUE,United States Exclusive Exclusive Economic Zone (Hawaii),FALSE,309785.5269,FALSE,476430.9023,FALSE,32252.18651,FALSE,145867.2727,50m HMRG multibeam,-534.3528823,274.86784,3.260321021,8/17/2022,8/17/2022 10:00,2459808.917,8/17/2022 6:17,8/17/2022 19:08,8/17/2022 12:43,8/17/2022 5:54,8/17/2022 6:48,8/17/2022 19:31,8/17/2022 18:38,-17458,342.2371299,-52.99151496,83.85955654,16.95294392,0.674907623,4,12.84908196,long,8,summer,Kauai,2247.809424,6675.691648,7664.512908,150666.0117,3939.349011,325279.7207,0,122373.5887
158,2726,18-Oct-22,Interceptor,1,Cuvier's beaked whale,Hawaii,Keahole Point,"Splash, blow, or fin",Beaufort 1,6:43,19.81173,-156.14515,1280,11.1,Slow Travel,7:08,19.80707,-156.15302,0.97286741,0.41,3,3,3,None,None,10865.33345,Hawai'i,4344.549923,leeward,TRUE,122,MHI Coastal,TRUE,TRUE,FALSE,United States Exclusive Exclusive Economic Zone (Hawaii),FALSE,165624.4372,FALSE,16786.5554,FALSE,4351.653523,FALSE,605669.8771,50m HMRG multibeam,-1334.053306,256.9181096,24.94892634,10/18/2022,10/18/2022 10:00,2459870.917,10/18/2022 6:20,10/18/2022 17:58,10/18/2022 12:09,10/18/2022 5:58,10/18/2022 6:49,10/18/2022 18:20,10/18/2022 17:29,-21663,346.5774355,-79.59776382,61.61140942,-4.981044684,0.434847736,4,11.63963961,medium,10,summer,Hawaii,0,9666.036698,76587.9755,54441.20527,4900.738842,127913.3577,0,9304.567197
159,2727,18-Oct-22,Interceptor,3,Blainville's beaked whale,Hawaii,Opolu Point,"Splash, blow, or fin",Beaufort 1,11:23,20.21189,-156.29114,1554,40.8,Travel,11:39,20.20906,-156.28835,0.428725412,0.26,1,1,1,None,None,40493.6516,Hawai'i,36874.55664,leeward,FALSE,196,MHI Offshore,TRUE,TRUE,FALSE,United States Exclusive Exclusive Economic Zone (Hawaii),FALSE,119571.8913,FALSE,62929.84533,FALSE,36975.32068,FALSE,569919.8722,50m HMRG multibeam,-1606.925342,310.5665807,12.66025081,10/18/2022,10/18/2022 10:00,2459870.917,10/18/2022 6:21,10/18/2022 17:58,10/18/2022 12:10,10/18/2022 5:58,10/18/2022 6:50,10/18/2022 18:21,10/18/2022 17:29,-21646,346.3162453,-79.17659983,61.52534383,-4.911154831,0.434847736,4,11.62941995,medium,10,summer,Hawaii,0,5482.806784,63553.88513,66214.35638,38750.90769,127561.1783,0,1970.923769
