animal,timestamp,lon,lat,datetime_utc,datetime_hst,date_utc,month,year,season,Date,MEI,Periodmei,MeiStrength,Periodmeifull
ZcTag013,12/12/2010 13:00,-156.1135514,18.97132491,12/12/2010 13:00,12/12/2010 3:00,12/12/2010,12,2010,fall,12/12/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/12/2010 17:00,-156.0795058,19.00644127,12/12/2010 17:00,12/12/2010 7:00,12/12/2010,12,2010,fall,12/12/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/12/2010 21:00,-156.0223324,18.99170221,12/12/2010 21:00,12/12/2010 11:00,12/12/2010,12,2010,fall,12/12/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/13/2010 1:00,-156.000448,18.91427736,12/13/2010 1:00,12/12/2010 15:00,12/13/2010,12,2010,fall,12/13/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/13/2010 5:00,-155.9846813,18.86722226,12/13/2010 5:00,12/12/2010 19:00,12/13/2010,12,2010,fall,12/13/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/13/2010 9:00,-155.9663105,18.8631272,12/13/2010 9:00,12/12/2010 23:00,12/13/2010,12,2010,fall,12/13/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/13/2010 13:00,-155.9414994,18.88309776,12/13/2010 13:00,12/13/2010 3:00,12/13/2010,12,2010,fall,12/13/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/13/2010 17:00,-155.9234017,18.93282859,12/13/2010 17:00,12/13/2010 7:00,12/13/2010,12,2010,fall,12/13/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/13/2010 21:00,-155.9343653,18.93563178,12/13/2010 21:00,12/13/2010 11:00,12/13/2010,12,2010,fall,12/13/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/14/2010 1:00,-155.9523128,18.90694217,12/14/2010 1:00,12/13/2010 15:00,12/14/2010,12,2010,fall,12/14/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/14/2010 5:00,-156.0031688,18.91514442,12/14/2010 5:00,12/13/2010 19:00,12/14/2010,12,2010,fall,12/14/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/14/2010 9:00,-156.0714291,18.90664109,12/14/2010 9:00,12/13/2010 23:00,12/14/2010,12,2010,fall,12/14/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/14/2010 13:00,-156.1241381,18.81958474,12/14/2010 13:00,12/14/2010 3:00,12/14/2010,12,2010,fall,12/14/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/14/2010 17:00,-156.1395851,18.76110537,12/14/2010 17:00,12/14/2010 7:00,12/14/2010,12,2010,fall,12/14/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/14/2010 21:00,-156.125253,18.71213899,12/14/2010 21:00,12/14/2010 11:00,12/14/2010,12,2010,fall,12/14/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/15/2010 1:00,-156.0870703,18.67047569,12/15/2010 1:00,12/14/2010 15:00,12/15/2010,12,2010,fall,12/15/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/15/2010 5:00,-156.0248408,18.65105606,12/15/2010 5:00,12/14/2010 19:00,12/15/2010,12,2010,fall,12/15/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/15/2010 9:00,-155.9558634,18.62034978,12/15/2010 9:00,12/14/2010 23:00,12/15/2010,12,2010,fall,12/15/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/15/2010 13:00,-155.8828314,18.63191617,12/15/2010 13:00,12/15/2010 3:00,12/15/2010,12,2010,fall,12/15/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/15/2010 17:00,-155.8710684,18.64621451,12/15/2010 17:00,12/15/2010 7:00,12/15/2010,12,2010,fall,12/15/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/15/2010 21:00,-155.9171358,18.622871,12/15/2010 21:00,12/15/2010 11:00,12/15/2010,12,2010,fall,12/15/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/16/2010 1:00,-155.9631196,18.62423482,12/16/2010 1:00,12/15/2010 15:00,12/16/2010,12,2010,fall,12/16/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/16/2010 5:00,-156.0086871,18.65170697,12/16/2010 5:00,12/15/2010 19:00,12/16/2010,12,2010,fall,12/16/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/16/2010 9:00,-156.0340151,18.67661533,12/16/2010 9:00,12/15/2010 23:00,12/16/2010,12,2010,fall,12/16/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/16/2010 13:00,-156.0316126,18.68662465,12/16/2010 13:00,12/16/2010 3:00,12/16/2010,12,2010,fall,12/16/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/16/2010 17:00,-156.0148169,18.69319444,12/16/2010 17:00,12/16/2010 7:00,12/16/2010,12,2010,fall,12/16/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/16/2010 21:00,-155.9880584,18.70111313,12/16/2010 21:00,12/16/2010 11:00,12/16/2010,12,2010,fall,12/16/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/17/2010 1:00,-155.9597603,18.714142,12/17/2010 1:00,12/16/2010 15:00,12/17/2010,12,2010,fall,12/17/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/17/2010 5:00,-155.9575249,18.75814634,12/17/2010 5:00,12/16/2010 19:00,12/17/2010,12,2010,fall,12/17/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/17/2010 9:00,-155.9959114,18.84242172,12/17/2010 9:00,12/16/2010 23:00,12/17/2010,12,2010,fall,12/17/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/17/2010 13:00,-156.0360305,18.9403777,12/17/2010 13:00,12/17/2010 3:00,12/17/2010,12,2010,fall,12/17/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/17/2010 17:00,-156.0326607,18.99057479,12/17/2010 17:00,12/17/2010 7:00,12/17/2010,12,2010,fall,12/17/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/17/2010 21:00,-156.0235099,18.97690363,12/17/2010 21:00,12/17/2010 11:00,12/17/2010,12,2010,fall,12/17/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/18/2010 1:00,-156.054116,18.99234703,12/18/2010 1:00,12/17/2010 15:00,12/18/2010,12,2010,fall,12/18/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/18/2010 5:00,-156.1171948,19.06500817,12/18/2010 5:00,12/17/2010 19:00,12/18/2010,12,2010,fall,12/18/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/18/2010 9:00,-156.1207962,19.11299178,12/18/2010 9:00,12/17/2010 23:00,12/18/2010,12,2010,fall,12/18/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/18/2010 13:00,-156.0841048,19.18673601,12/18/2010 13:00,12/18/2010 3:00,12/18/2010,12,2010,fall,12/18/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/18/2010 17:00,-156.0557591,19.20503722,12/18/2010 17:00,12/18/2010 7:00,12/18/2010,12,2010,fall,12/18/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/18/2010 21:00,-156.0334948,19.22763498,12/18/2010 21:00,12/18/2010 11:00,12/18/2010,12,2010,fall,12/18/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/19/2010 1:00,-156.0096877,19.27896658,12/19/2010 1:00,12/18/2010 15:00,12/19/2010,12,2010,fall,12/19/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/19/2010 5:00,-155.9899682,19.33135664,12/19/2010 5:00,12/18/2010 19:00,12/19/2010,12,2010,fall,12/19/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/19/2010 9:00,-155.9843994,19.35618442,12/19/2010 9:00,12/18/2010 23:00,12/19/2010,12,2010,fall,12/19/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/19/2010 13:00,-156.0146903,19.35085185,12/19/2010 13:00,12/19/2010 3:00,12/19/2010,12,2010,fall,12/19/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/19/2010 17:00,-156.0023432,19.33081111,12/19/2010 17:00,12/19/2010 7:00,12/19/2010,12,2010,fall,12/19/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/19/2010 21:00,-155.9760647,19.32156311,12/19/2010 21:00,12/19/2010 11:00,12/19/2010,12,2010,fall,12/19/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/20/2010 1:00,-155.9737567,19.31796051,12/20/2010 1:00,12/19/2010 15:00,12/20/2010,12,2010,fall,12/20/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/20/2010 5:00,-156.0152577,19.31375427,12/20/2010 5:00,12/19/2010 19:00,12/20/2010,12,2010,fall,12/20/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/20/2010 9:00,-156.1261958,19.30451044,12/20/2010 9:00,12/19/2010 23:00,12/20/2010,12,2010,fall,12/20/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/20/2010 13:00,-156.2052754,19.3291674,12/20/2010 13:00,12/20/2010 3:00,12/20/2010,12,2010,fall,12/20/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/20/2010 17:00,-156.2604286,19.33300398,12/20/2010 17:00,12/20/2010 7:00,12/20/2010,12,2010,fall,12/20/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/20/2010 21:00,-156.3256974,19.37299409,12/20/2010 21:00,12/20/2010 11:00,12/20/2010,12,2010,fall,12/20/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/21/2010 1:00,-156.3926515,19.42893967,12/21/2010 1:00,12/20/2010 15:00,12/21/2010,12,2010,fall,12/21/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/21/2010 5:00,-156.4476388,19.49561884,12/21/2010 5:00,12/20/2010 19:00,12/21/2010,12,2010,fall,12/21/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/21/2010 9:00,-156.460899,19.54634806,12/21/2010 9:00,12/20/2010 23:00,12/21/2010,12,2010,fall,12/21/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/21/2010 13:00,-156.423155,19.65076305,12/21/2010 13:00,12/21/2010 3:00,12/21/2010,12,2010,fall,12/21/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/21/2010 17:00,-156.3647559,19.77599875,12/21/2010 17:00,12/21/2010 7:00,12/21/2010,12,2010,fall,12/21/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/21/2010 21:00,-156.3007698,19.84399765,12/21/2010 21:00,12/21/2010 11:00,12/21/2010,12,2010,fall,12/21/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/22/2010 1:00,-156.2291295,19.84833107,12/22/2010 1:00,12/21/2010 15:00,12/22/2010,12,2010,fall,12/22/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/22/2010 5:00,-156.1853343,19.86796844,12/22/2010 5:00,12/21/2010 19:00,12/22/2010,12,2010,fall,12/22/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/22/2010 9:00,-156.1670531,19.92575128,12/22/2010 9:00,12/21/2010 23:00,12/22/2010,12,2010,fall,12/22/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/22/2010 13:00,-156.1539548,20.03066487,12/22/2010 13:00,12/22/2010 3:00,12/22/2010,12,2010,fall,12/22/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/22/2010 17:00,-156.1243785,20.16950089,12/22/2010 17:00,12/22/2010 7:00,12/22/2010,12,2010,fall,12/22/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/22/2010 21:00,-156.0916845,20.31450292,12/22/2010 21:00,12/22/2010 11:00,12/22/2010,12,2010,fall,12/22/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/23/2010 1:00,-156.1160241,20.42716865,12/23/2010 1:00,12/22/2010 15:00,12/23/2010,12,2010,fall,12/23/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/23/2010 5:00,-156.1347784,20.48589406,12/23/2010 5:00,12/22/2010 19:00,12/23/2010,12,2010,fall,12/23/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/23/2010 9:00,-156.1415602,20.49605245,12/23/2010 9:00,12/22/2010 23:00,12/23/2010,12,2010,fall,12/23/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/23/2010 13:00,-156.1471974,20.48886491,12/23/2010 13:00,12/23/2010 3:00,12/23/2010,12,2010,fall,12/23/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/23/2010 17:00,-156.1760284,20.47548263,12/23/2010 17:00,12/23/2010 7:00,12/23/2010,12,2010,fall,12/23/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/23/2010 21:00,-156.2126524,20.44645996,12/23/2010 21:00,12/23/2010 11:00,12/23/2010,12,2010,fall,12/23/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/24/2010 1:00,-156.2302038,20.42596542,12/24/2010 1:00,12/23/2010 15:00,12/24/2010,12,2010,fall,12/24/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/24/2010 5:00,-156.2416306,20.41051683,12/24/2010 5:00,12/23/2010 19:00,12/24/2010,12,2010,fall,12/24/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/24/2010 9:00,-156.2624621,20.40641665,12/24/2010 9:00,12/23/2010 23:00,12/24/2010,12,2010,fall,12/24/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/24/2010 13:00,-156.2934722,20.41442106,12/24/2010 13:00,12/24/2010 3:00,12/24/2010,12,2010,fall,12/24/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/24/2010 17:00,-156.317928,20.44185161,12/24/2010 17:00,12/24/2010 7:00,12/24/2010,12,2010,fall,12/24/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/24/2010 21:00,-156.3197909,20.39432587,12/24/2010 21:00,12/24/2010 11:00,12/24/2010,12,2010,fall,12/24/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/25/2010 1:00,-156.3082271,20.36195506,12/25/2010 1:00,12/24/2010 15:00,12/25/2010,12,2010,fall,12/25/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/25/2010 5:00,-156.3094301,20.35712653,12/25/2010 5:00,12/24/2010 19:00,12/25/2010,12,2010,fall,12/25/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/25/2010 9:00,-156.3169397,20.34337443,12/25/2010 9:00,12/24/2010 23:00,12/25/2010,12,2010,fall,12/25/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/25/2010 13:00,-156.332142,20.35067475,12/25/2010 13:00,12/25/2010 3:00,12/25/2010,12,2010,fall,12/25/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/25/2010 17:00,-156.3414529,20.42544736,12/25/2010 17:00,12/25/2010 7:00,12/25/2010,12,2010,fall,12/25/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/25/2010 21:00,-156.3349276,20.42462712,12/25/2010 21:00,12/25/2010 11:00,12/25/2010,12,2010,fall,12/25/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/26/2010 1:00,-156.3108268,20.39575926,12/26/2010 1:00,12/25/2010 15:00,12/26/2010,12,2010,fall,12/26/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/26/2010 5:00,-156.2724885,20.40326937,12/26/2010 5:00,12/25/2010 19:00,12/26/2010,12,2010,fall,12/26/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/26/2010 9:00,-156.2365701,20.43923709,12/26/2010 9:00,12/25/2010 23:00,12/26/2010,12,2010,fall,12/26/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/26/2010 13:00,-156.1810716,20.4526319,12/26/2010 13:00,12/26/2010 3:00,12/26/2010,12,2010,fall,12/26/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/26/2010 17:00,-156.1261135,20.47396286,12/26/2010 17:00,12/26/2010 7:00,12/26/2010,12,2010,fall,12/26/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/26/2010 21:00,-156.090394,20.49858685,12/26/2010 21:00,12/26/2010 11:00,12/26/2010,12,2010,fall,12/26/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/27/2010 1:00,-156.0862607,20.4774667,12/27/2010 1:00,12/26/2010 15:00,12/27/2010,12,2010,fall,12/27/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/27/2010 5:00,-156.1237285,20.45556162,12/27/2010 5:00,12/26/2010 19:00,12/27/2010,12,2010,fall,12/27/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/27/2010 9:00,-156.1236012,20.43082754,12/27/2010 9:00,12/26/2010 23:00,12/27/2010,12,2010,fall,12/27/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/27/2010 13:00,-156.1432842,20.4334932,12/27/2010 13:00,12/27/2010 3:00,12/27/2010,12,2010,fall,12/27/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/27/2010 17:00,-156.2244814,20.48556217,12/27/2010 17:00,12/27/2010 7:00,12/27/2010,12,2010,fall,12/27/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/27/2010 21:00,-156.2657745,20.40321438,12/27/2010 21:00,12/27/2010 11:00,12/27/2010,12,2010,fall,12/27/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/28/2010 1:00,-156.2517971,20.39159363,12/28/2010 1:00,12/27/2010 15:00,12/28/2010,12,2010,fall,12/28/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/28/2010 5:00,-156.2215139,20.38426507,12/28/2010 5:00,12/27/2010 19:00,12/28/2010,12,2010,fall,12/28/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/28/2010 9:00,-156.1992875,20.36288245,12/28/2010 9:00,12/27/2010 23:00,12/28/2010,12,2010,fall,12/28/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/28/2010 13:00,-156.2113846,20.33580758,12/28/2010 13:00,12/28/2010 3:00,12/28/2010,12,2010,fall,12/28/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/28/2010 17:00,-156.2631588,20.35340842,12/28/2010 17:00,12/28/2010 7:00,12/28/2010,12,2010,fall,12/28/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/28/2010 21:00,-156.305502,20.39001639,12/28/2010 21:00,12/28/2010 11:00,12/28/2010,12,2010,fall,12/28/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/29/2010 1:00,-156.309649,20.41081837,12/29/2010 1:00,12/28/2010 15:00,12/29/2010,12,2010,fall,12/29/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/29/2010 5:00,-156.3033865,20.39788263,12/29/2010 5:00,12/28/2010 19:00,12/29/2010,12,2010,fall,12/29/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/29/2010 9:00,-156.2971855,20.36314698,12/29/2010 9:00,12/28/2010 23:00,12/29/2010,12,2010,fall,12/29/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/29/2010 13:00,-156.2834191,20.34419034,12/29/2010 13:00,12/29/2010 3:00,12/29/2010,12,2010,fall,12/29/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/29/2010 17:00,-156.2652724,20.3729378,12/29/2010 17:00,12/29/2010 7:00,12/29/2010,12,2010,fall,12/29/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/29/2010 21:00,-156.2905016,20.42178292,12/29/2010 21:00,12/29/2010 11:00,12/29/2010,12,2010,fall,12/29/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/30/2010 1:00,-156.3297598,20.47338259,12/30/2010 1:00,12/29/2010 15:00,12/30/2010,12,2010,fall,12/30/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/30/2010 5:00,-156.3329879,20.44185729,12/30/2010 5:00,12/29/2010 19:00,12/30/2010,12,2010,fall,12/30/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/30/2010 9:00,-156.3655722,20.45057165,12/30/2010 9:00,12/29/2010 23:00,12/30/2010,12,2010,fall,12/30/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/30/2010 13:00,-156.4055477,20.43721504,12/30/2010 13:00,12/30/2010 3:00,12/30/2010,12,2010,fall,12/30/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/30/2010 17:00,-156.3886232,20.37435213,12/30/2010 17:00,12/30/2010 7:00,12/30/2010,12,2010,fall,12/30/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/30/2010 21:00,-156.3731566,20.35949746,12/30/2010 21:00,12/30/2010 11:00,12/30/2010,12,2010,fall,12/30/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/31/2010 1:00,-156.3762448,20.35881407,12/31/2010 1:00,12/30/2010 15:00,12/31/2010,12,2010,fall,12/31/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/31/2010 5:00,-156.3846643,20.34073415,12/31/2010 5:00,12/30/2010 19:00,12/31/2010,12,2010,fall,12/31/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/31/2010 9:00,-156.3926291,20.31083029,12/31/2010 9:00,12/30/2010 23:00,12/31/2010,12,2010,fall,12/31/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/31/2010 13:00,-156.3997912,20.27918714,12/31/2010 13:00,12/31/2010 3:00,12/31/2010,12,2010,fall,12/31/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/31/2010 17:00,-156.4055297,20.25487003,12/31/2010 17:00,12/31/2010 7:00,12/31/2010,12,2010,fall,12/31/2010,-1.9,LN,Strong,La Niña
ZcTag013,12/31/2010 21:00,-156.4085886,20.25170472,12/31/2010 21:00,12/31/2010 11:00,12/31/2010,12,2010,fall,12/31/2010,-1.9,LN,Strong,La Niña
ZcTag013,1/1/2011 1:00,-156.4082703,20.27139233,1/1/2011 1:00,12/31/2010 15:00,1/1/2011,1,2011,fall,1/1/2011,-1.9,LN,Strong,La Niña
ZcTag013,1/1/2011 5:00,-156.4061752,20.3024478,1/1/2011 5:00,12/31/2010 19:00,1/1/2011,1,2011,fall,1/1/2011,-1.9,LN,Strong,La Niña
ZcTag013,1/1/2011 9:00,-156.4028216,20.34040622,1/1/2011 9:00,12/31/2010 23:00,1/1/2011,1,2011,fall,1/1/2011,-1.9,LN,Strong,La Niña
ZcTag013,1/1/2011 13:00,-156.3976877,20.38155273,1/1/2011 13:00,1/1/2011 3:00,1/1/2011,1,2011,fall,1/1/2011,-1.9,LN,Strong,La Niña
ZcTag013,1/1/2011 17:00,-156.3949246,20.4012387,1/1/2011 17:00,1/1/2011 7:00,1/1/2011,1,2011,fall,1/1/2011,-1.9,LN,Strong,La Niña
ZcTag013,1/1/2011 21:00,-156.3906645,20.39358479,1/1/2011 21:00,1/1/2011 11:00,1/1/2011,1,2011,fall,1/1/2011,-1.9,LN,Strong,La Niña
ZcTag013,1/2/2011 1:00,-156.3576103,20.3669409,1/2/2011 1:00,1/1/2011 15:00,1/2/2011,1,2011,fall,1/2/2011,-1.9,LN,Strong,La Niña
ZcTag013,1/2/2011 5:00,-156.310259,20.40704502,1/2/2011 5:00,1/1/2011 19:00,1/2/2011,1,2011,fall,1/2/2011,-1.9,LN,Strong,La Niña
ZcTag013,1/2/2011 9:00,-156.268853,20.45443365,1/2/2011 9:00,1/1/2011 23:00,1/2/2011,1,2011,fall,1/2/2011,-1.9,LN,Strong,La Niña
ZcTag013,1/2/2011 13:00,-156.2225981,20.49200786,1/2/2011 13:00,1/2/2011 3:00,1/2/2011,1,2011,fall,1/2/2011,-1.9,LN,Strong,La Niña
ZcTag013,1/2/2011 17:00,-156.2142261,20.48179138,1/2/2011 17:00,1/2/2011 7:00,1/2/2011,1,2011,fall,1/2/2011,-1.9,LN,Strong,La Niña
ZcTag013,1/2/2011 21:00,-156.3032312,20.43308933,1/2/2011 21:00,1/2/2011 11:00,1/2/2011,1,2011,fall,1/2/2011,-1.9,LN,Strong,La Niña
ZcTag013,1/3/2011 1:00,-156.4102513,20.3559173,1/3/2011 1:00,1/2/2011 15:00,1/3/2011,1,2011,fall,1/3/2011,-1.9,LN,Strong,La Niña
ZcTag013,1/3/2011 5:00,-156.4788306,20.38799441,1/3/2011 5:00,1/2/2011 19:00,1/3/2011,1,2011,fall,1/3/2011,-1.9,LN,Strong,La Niña
ZcTag013,1/3/2011 9:00,-156.4981122,20.39079148,1/3/2011 9:00,1/2/2011 23:00,1/3/2011,1,2011,fall,1/3/2011,-1.9,LN,Strong,La Niña
ZcTag013,1/3/2011 13:00,-156.4802939,20.33760963,1/3/2011 13:00,1/3/2011 3:00,1/3/2011,1,2011,fall,1/3/2011,-1.9,LN,Strong,La Niña
ZcTag013,1/3/2011 17:00,-156.4505234,20.34380086,1/3/2011 17:00,1/3/2011 7:00,1/3/2011,1,2011,fall,1/3/2011,-1.9,LN,Strong,La Niña
ZcTag013,1/3/2011 21:00,-156.4448034,20.39487041,1/3/2011 21:00,1/3/2011 11:00,1/3/2011,1,2011,fall,1/3/2011,-1.9,LN,Strong,La Niña
ZcTag013,1/4/2011 1:00,-156.4858563,20.44990039,1/4/2011 1:00,1/3/2011 15:00,1/4/2011,1,2011,fall,1/4/2011,-1.9,LN,Strong,La Niña
ZcTag013,1/4/2011 5:00,-156.5207496,20.44155931,1/4/2011 5:00,1/3/2011 19:00,1/4/2011,1,2011,fall,1/4/2011,-1.9,LN,Strong,La Niña
ZcTag013,1/4/2011 9:00,-156.5395882,20.40876658,1/4/2011 9:00,1/3/2011 23:00,1/4/2011,1,2011,fall,1/4/2011,-1.9,LN,Strong,La Niña
ZcTag013,1/4/2011 13:00,-156.5472786,20.38741003,1/4/2011 13:00,1/4/2011 3:00,1/4/2011,1,2011,fall,1/4/2011,-1.9,LN,Strong,La Niña
ZcTag013,1/4/2011 17:00,-156.545003,20.40081356,1/4/2011 17:00,1/4/2011 7:00,1/4/2011,1,2011,fall,1/4/2011,-1.9,LN,Strong,La Niña
ZcTag013,1/4/2011 21:00,-156.5327294,20.41128027,1/4/2011 21:00,1/4/2011 11:00,1/4/2011,1,2011,fall,1/4/2011,-1.9,LN,Strong,La Niña
ZcTag013,1/5/2011 1:00,-156.5141669,20.40271977,1/5/2011 1:00,1/4/2011 15:00,1/5/2011,1,2011,fall,1/5/2011,-1.9,LN,Strong,La Niña
ZcTag013,1/5/2011 5:00,-156.4988851,20.39515834,1/5/2011 5:00,1/4/2011 19:00,1/5/2011,1,2011,fall,1/5/2011,-1.9,LN,Strong,La Niña
ZcTag013,1/5/2011 9:00,-156.4886578,20.3907917,1/5/2011 9:00,1/4/2011 23:00,1/5/2011,1,2011,fall,1/5/2011,-1.9,LN,Strong,La Niña
ZcTag013,1/5/2011 13:00,-156.4458823,20.35317763,1/5/2011 13:00,1/5/2011 3:00,1/5/2011,1,2011,fall,1/5/2011,-1.9,LN,Strong,La Niña
ZcTag013,1/5/2011 17:00,-156.3658147,20.3220699,1/5/2011 17:00,1/5/2011 7:00,1/5/2011,1,2011,fall,1/5/2011,-1.9,LN,Strong,La Niña
ZcTag013,1/5/2011 21:00,-156.2592993,20.33052061,1/5/2011 21:00,1/5/2011 11:00,1/5/2011,1,2011,fall,1/5/2011,-1.9,LN,Strong,La Niña
ZcTag013,1/6/2011 1:00,-156.1591819,20.39612067,1/6/2011 1:00,1/5/2011 15:00,1/6/2011,1,2011,fall,1/6/2011,-1.9,LN,Strong,La Niña
ZcTag013,1/6/2011 5:00,-156.0838953,20.45489265,1/6/2011 5:00,1/5/2011 19:00,1/6/2011,1,2011,fall,1/6/2011,-1.9,LN,Strong,La Niña
ZcTag013,1/6/2011 9:00,-156.0656279,20.45498112,1/6/2011 9:00,1/5/2011 23:00,1/6/2011,1,2011,fall,1/6/2011,-1.9,LN,Strong,La Niña
ZcTag013,1/6/2011 13:00,-156.0926986,20.4620626,1/6/2011 13:00,1/6/2011 3:00,1/6/2011,1,2011,fall,1/6/2011,-1.9,LN,Strong,La Niña
